,County,301,311,318
0,01001,2529,354,353
1,01003,7849,919,910
2,01005,1137,108,118
3,01007,1008,122,124
4,01009,2648,454,427
5,01011,678,49,49
6,01013,1102,128,133
7,01015,5764,842,812
8,01017,1620,194,192
9,01019,935,131,127
10,01021,2104,205,218
11,01023,411,31,32
12,01025,1511,147,161
13,01027,859,85,81
14,01029,689,107,103
15,01031,2223,325,314
16,01033,2820,456,437
17,01035,655,66,64
18,01037,282,48,40
19,01039,2057,197,216
20,01041,683,63,60
21,01043,3907,843,770
22,01045,2224,301,305
23,01047,2107,222,238
24,01049,4352,645,630
25,01051,3759,476,479
26,01053,1908,152,168
27,01055,5562,893,841
28,01057,766,124,107
29,01059,2362,255,274
30,01061,1124,155,154
31,01063,382,37,34
32,01065,889,96,82
33,01067,819,76,73
34,01069,4856,562,572
35,01071,2769,396,395
36,01073,28781,4091,3895
37,01075,596,64,60
38,01077,3487,679,629
39,01079,1124,179,172
40,01081,7331,735,777
41,01083,3759,594,577
42,01085,770,74,66
43,01087,666,80,77
44,01089,11693,1759,1675
45,01091,1146,120,130
46,01093,1300,148,149
47,01095,5516,801,764
48,01097,18834,1761,1881
49,01099,743,81,84
50,01101,11789,1312,1413
51,01103,5640,1004,951
52,01105,645,46,46
53,01107,1094,140,128
54,01109,1515,159,168
55,01111,966,117,118
56,01113,2096,177,193
57,01115,3820,528,522
58,01117,9317,1416,1360
59,01119,542,58,53
60,01121,3227,376,378
61,01123,1642,221,217
62,01125,12052,1433,1471
63,01127,3377,427,437
64,01129,878,99,102
65,01131,612,47,45
66,01133,1178,175,170
67,02013,22,4,4
68,02016,106,16,16
69,02020,13561,3980,3474
70,02050,1024,335,292
71,02060,0,5,7
72,02068,39,8,7
73,02070,85,20,18
74,02090,2968,590,570
75,02100,16,2,2
76,02105,0,,NaN
77,02110,767,155,144
78,02122,1898,557,489
79,02130,182,44,38
80,02150,186,54,46
81,02158,369,,NaN
82,02164,138,0,0
83,02170,2427,623,578
84,02180,170,31,29
85,02185,390,89,85
86,02188,314,57,55
87,02195,23,3,3
88,02198,46,8,7
89,02220,136,35,31
90,02230,7,1,1
91,02240,172,60,51
