,State,389,395,402,409,416
0,Washington,4675,142,119,105,97
1,Illinois,22121,278,224,185,159
2,California,47057,2264,1708,1301,1013
3,Arizona,14978,579,401,268,177
4,Massachusetts,15484,297,234,187,148
5,Wisconsin,6745,135,107,84,71
6,Texas,41273,1600,1289,1006,797
7,Nebraska,2002,26,21,15,14
8,Utah,1794,30,24,19,14
9,Oregon,2137,60,51,41,35
10,Florida,28779,841,701,569,462
11,New York,45884,894,748,660,610
12,Rhode Island,2290,53,42,33,25
13,Georgia,15871,609,476,372,296
14,New Hampshire,1133,34,28,28,28
15,North Carolina,10491,477,396,314,247
16,New Jersey,22454,398,354,332,324
17,Colorado,5824,88,84,84,84
18,Maryland,7554,167,135,110,92
19,Nevada,4709,132,103,84,70
20,Tennessee,10933,390,330,298,281
21,Hawaii,425,10,7,7,4
22,Indiana,12173,199,155,124,105
23,Kentucky,4282,217,177,140,110
24,Minnesota,6444,78,67,58,50
25,Oklahoma,4024,182,149,121,96
26,Pennsylvania,23065,653,583,560,566
27,South Carolina,7998,359,314,279,256
28,District of Columbia,979,23,21,14,10
29,Kansas,4329,126,96,76,60
30,Missouri,7771,182,141,109,87
31,Vermont,189,7,7,7,7
32,Virginia,7012,255,220,206,213
33,Connecticut,7381,137,113,96,80
34,Iowa,5236,109,91,75,63
35,Louisiana,9292,203,156,116,83
36,Ohio,16394,316,247,193,154
37,Michigan,16119,245,196,155,124
38,South Dakota,1844,22,17,14,10
39,Arkansas,5265,168,137,107,83
40,Delaware,1283,26,21,20,17
41,Mississippi,6462,164,125,94,70
42,New Mexico,3529,93,71,56,44
43,North Dakota,1461,7,7,0,0
44,Wyoming,647,15,12,7,7
45,Alaska,282,7,7,7,7
46,Maine,649,24,18,14,8
47,Alabama,9242,535,423,318,231
48,Idaho,1803,30,24,21,21
49,Montana,1327,38,32,28,24
50,Puerto Rico,1919,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2210,74,57,45,37
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
