,State,375,381,388,395,402
0,Washington,4285,186,173,173,201
1,Illinois,21253,616,486,387,330
2,California,40928,2428,1931,1702,1801
3,Arizona,13120,1043,894,806,828
4,Massachusetts,14577,471,399,380,429
5,Wisconsin,6434,184,133,92,72
6,Texas,37074,2083,1944,2066,2477
7,Nebraska,1920,41,29,28,20
8,Utah,1665,44,39,35,35
9,Oregon,1957,67,57,60,76
10,Florida,26479,978,905,950,1124
11,New York,43634,1326,1198,1164,1259
12,Rhode Island,2154,87,82,68,63
13,Georgia,14198,487,434,399,371
14,New Hampshire,1057,53,48,38,33
15,North Carolina,9335,472,359,263,200
16,New Jersey,21484,635,597,585,599
17,Colorado,5640,126,112,119,150
18,Maryland,7127,252,216,215,251
19,Nevada,4270,199,165,149,159
20,Tennessee,9650,250,189,152,150
21,Hawaii,409,7,7,7,7
22,Indiana,9974,259,195,133,114
23,Kentucky,3745,142,120,100,102
24,Minnesota,6268,111,100,92,100
25,Oklahoma,3547,135,103,94,89
26,Pennsylvania,21617,1000,833,788,851
27,South Carolina,7042,398,345,288,257
28,District of Columbia,913,28,28,34,51
29,Kansas,3767,192,143,96,79
30,Missouri,7041,156,134,131,147
31,Vermont,174,7,1,0,0
32,Virginia,6464,294,270,258,301
33,Connecticut,7046,262,221,220,268
34,Iowa,4901,96,73,63,63
35,Louisiana,8859,248,209,223,270
36,Ohio,11175,346,285,249,251
37,Michigan,15525,419,341,337,402
38,South Dakota,1778,14,13,7,7
39,Arkansas,4868,169,143,114,101
40,Delaware,1090,32,28,28,28
41,Mississippi,6045,177,147,113,89
42,New Mexico,3283,137,110,98,96
43,North Dakota,1447,7,6,0,0
44,Wyoming,596,14,12,7,7
45,Alaska,262,2,0,0,0
46,Maine,590,48,41,29,17
47,Alabama,7688,343,302,280,283
48,Idaho,1725,28,27,21,16
49,Montana,1233,35,31,22,14
50,Puerto Rico,1829,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,129,NaN,NaN,NaN,NaN
53,West Virginia,2024,70,55,38,35
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
