,County,403,409,416,423,430
0,01001,6264,100,70,70,89
1,01003,19732,220,149,192,289
2,01005,2115,28,20,22,34
3,01007,2450,23,14,13,23
4,01009,6097,45,30,29,54
5,01011,1169,12,7,6,8
6,01013,1961,15,9,11,20
7,01015,13275,219,159,142,169
8,01017,3410,29,18,23,36
9,01019,1770,10,8,13,24
10,01021,3870,55,35,34,50
11,01023,550,5,5,7,12
12,01025,3436,15,10,15,26
13,01027,1443,18,13,11,16
14,01029,1377,18,15,14,18
15,01031,5245,32,24,36,60
16,01033,6001,54,27,0,0
17,01035,1067,6,4,4,10
18,01037,888,20,15,16,20
19,01039,3957,45,36,46,62
20,01041,1443,20,15,14,19
21,01043,8891,48,24,18,53
22,01045,4640,43,36,49,70
23,01047,3403,56,40,43,58
24,01049,8446,33,30,43,73
25,01051,9376,103,74,83,120
26,01053,3774,27,19,28,46
27,01055,13176,97,72,77,122
28,01057,2002,20,14,12,17
29,01059,3991,46,31,0,0
30,01061,2396,15,10,18,31
31,01063,876,8,3,1,4
32,01065,2097,19,5,1,6
33,01067,1824,14,10,15,23
34,01069,10086,64,52,104,163
35,01071,6492,41,33,40,63
36,01073,70986,567,290,196,445
37,01075,1328,22,15,13,17
38,01077,8603,113,75,0,0
39,01079,2829,33,20,3,10
40,01081,14961,129,102,112,197
41,01083,9359,99,60,28,56
42,01085,1310,6,2,2,6
43,01087,1420,20,13,14,22
44,01089,32405,353,161,57,169
45,01091,2358,35,23,21,26
46,01093,2818,66,46,21,21
47,01095,11261,74,51,55,95
48,01097,36108,527,372,340,479
49,01099,1661,9,11,18,28
50,01101,22565,224,128,159,265
51,01103,13659,132,87,46,79
52,01105,1055,7,4,4,7
53,01107,2246,23,10,7,14
54,01109,2933,23,17,26,42
55,01111,1636,25,22,27,37
56,01113,4047,45,25,24,43
57,01115,8822,73,43,43,83
58,01117,21929,243,158,127,207
59,01119,983,5,3,3,8
60,01121,7517,104,78,80,109
61,01123,3585,63,50,57,74
62,01125,24110,237,143,94,146
63,01127,6518,70,56,57,78
64,01129,1565,17,13,13,19
65,01131,1218,13,9,8,11
66,01133,2467,24,14,3,8
67,02013,362,7,8,9,11
68,02016,557,23,20,19,20
69,02020,26607,443,437,495,582
70,02050,3559,31,28,32,42
71,02060,0,1,1,2,2
72,02068,73,4,4,5,6
73,02070,203,8,10,12,15
74,02090,6236,143,188,248,291
75,02100,27,3,4,6,8
76,02105,0,,,,NaN
77,02110,1243,33,40,48,63
78,02122,4006,58,89,124,158
79,02130,362,28,30,34,39
80,02150,1056,13,17,22,30
81,02158,1199,,,,NaN
82,02164,177,1,2,3,4
83,02170,8577,271,262,273,283
84,02180,326,11,15,20,27
85,02185,1008,8,7,7,12
86,02188,588,10,13,17,23
87,02195,85,11,10,10,11
88,02198,77,,,,NaN
89,02220,314,9,13,17,22
90,02230,20,,,,NaN
91,02240,452,9,11,14,17
92,02261,458,7,12,17,22
93,02275,29,,,,NaN
94,02282,68,1,1,1,2
95,02290,335,10,12,14,18
96,04001,10461,88,24,0,0
97,04003,11210,95,39,0,0
98,04005,16539,145,61,0,0
99,04007,6399,14,3,0,0
