,State,404,409,416,423,430
0,Washington,4969,124,113,99,92
1,Illinois,22759,258,217,192,169
2,California,52491,1921,1603,1370,1161
3,Arizona,15979,383,303,247,218
4,Massachusetts,16144,269,235,211,194
5,Wisconsin,7014,98,88,80,71
6,Texas,43909,1193,1002,903,845
7,Nebraska,2082,30,26,24,23
8,Utah,1940,54,46,41,36
9,Oregon,2212,44,40,36,34
10,Florida,30999,892,789,734,672
11,New York,47719,761,670,618,582
12,Rhode Island,2517,26,23,21,16
13,Georgia,17376,534,477,436,385
14,New Hampshire,1170,19,18,15,14
15,North Carolina,11254,314,274,241,216
16,New Jersey,23273,354,323,298,293
17,Colorado,5952,62,59,53,50
18,Maryland,7879,129,114,104,97
19,Nevada,4957,96,80,67,60
20,Tennessee,11421,234,193,171,172
21,Hawaii,438,6,5,5,5
22,Indiana,12595,174,148,120,103
23,Kentucky,4652,160,134,116,102
24,Minnesota,6554,53,50,48,49
25,Oklahoma,4478,161,134,122,109
26,Pennsylvania,23984,368,318,283,259
27,South Carolina,8562,242,216,192,167
28,District of Columbia,1019,17,14,14,13
29,Kansas,4700,136,108,92,77
30,Missouri,8283,181,158,143,122
31,Vermont,205,7,7,6,6
32,Virginia,8783,234,204,184,150
33,Connecticut,7651,93,82,72,64
34,Iowa,5472,112,99,87,85
35,Louisiana,9628,119,99,83,69
36,Ohio,17346,216,205,186,186
37,Michigan,16519,168,150,142,128
38,South Dakota,1888,22,20,19,18
39,Arkansas,5250,68,55,46,36
40,Delaware,1422,23,20,20,20
41,Mississippi,6681,92,77,67,53
42,New Mexico,3729,81,68,59,55
43,North Dakota,1475,7,6,6,6
44,Wyoming,671,9,8,7,7
45,Alaska,300,3,3,3,2
46,Maine,703,13,12,11,10
47,Alabama,9931,297,239,210,171
48,Idaho,1867,26,21,20,18
49,Montana,1357,15,15,13,12
50,Puerto Rico,2037,41,37,35,34
51,Virgin Islands,25,0,0,0,0
52,Guam,131,0,0,0,0
53,West Virginia,2300,40,33,30,25
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
