,State,249,255,262,269,276,283,290
0,Washington,86269,5196,9873,17179,22624,25160,24554
1,Illinois,290373,14213,17258,22309,25811,27475,28287
2,California,809890,22991,25004,29399,32758,34339,34952
3,Arizona,217237,3882,2733,2003,1610,1462,1389
4,Massachusetts,130642,3141,3370,3919,4257,4480,4520
5,Wisconsin,115862,20858,25771,32575,36910,37510,34496
6,Texas,758756,21598,20967,24475,27322,28965,29623
7,Nebraska,44063,3828,7185,12169,15488,17295,18088
8,Utah,70615,6700,5703,5465,5401,5404,5349
9,Oregon,32820,2163,3474,5227,6382,6961,7267
10,Florida,700564,17498,21349,27622,32216,34711,35643
11,New York,455626,5919,6982,8642,9844,10512,10760
12,Rhode Island,24181,680,707,755,794,790,811
13,Georgia,314685,8766,9506,12114,14228,15514,15938
14,New Hampshire,8172,264,220,228,241,252,250
15,North Carolina,208566,8416,12714,18975,23311,25480,26218
16,New Jersey,203548,4795,10236,19028,24572,23542,17998
17,Colorado,69058,5560,7710,11320,13946,15385,15960
18,Maryland,123403,2766,2463,2514,2573,2602,2659
19,Nevada,78728,3607,5060,6649,7664,8161,8471
20,Tennessee,192995,8757,9066,10477,11725,12310,12537
21,Hawaii,12116,671,1262,2047,2661,2934,3103
22,Indiana,117450,5935,7537,10447,12533,13666,14015
23,Kentucky,66491,5927,8772,12828,15872,17104,17447
24,Minnesota,96734,7722,16754,31339,42085,47783,50084
25,Oklahoma,84333,7593,8588,9929,10639,10471,9745
26,Pennsylvania,160744,5047,5299,6528,7476,8145,8272
27,South Carolina,145887,5786,6652,8559,10079,10859,11282
28,District of Columbia,15250,283,174,101,65,53,49
29,Kansas,56874,2614,3244,4163,4830,5194,5286
30,Missouri,125026,9296,11583,14919,17105,18203,18154
31,Vermont,1742,33,29,33,35,37,38
32,Virginia,146001,5662,5118,5215,5308,5374,5333
33,Connecticut,56587,1184,1849,2914,3663,4095,4276
34,Iowa,86624,5268,5872,6889,7633,7927,8067
35,Louisiana,164851,3293,3865,4905,5516,5470,5151
36,Ohio,150809,5473,7213,10516,12923,14180,14261
37,Michigan,134373,6597,9351,14097,17450,19363,19974
38,South Dakota,21541,1558,1939,2408,2680,2784,2697
39,Arkansas,81242,5269,5406,5939,6376,6619,6663
40,Delaware,20260,551,500,497,494,480,492
41,Mississippi,96859,2712,3313,4340,5088,5479,5470
42,New Mexico,28844,864,1732,3125,4156,4742,4939
43,North Dakota,20724,2515,2412,2293,2231,2194,2167
44,Wyoming,5633,616,863,1131,1288,1377,1389
45,Alaska,7481,286,184,125,98,86,81
46,Maine,5287,254,356,500,587,646,672
47,Alabama,152321,8222,6457,5746,5510,5398,5360
48,Idaho,40501,2427,4418,7158,9160,10029,9959
49,Montana,12107,815,1340,2058,2513,2791,2902
50,Puerto Rico,46304,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1317,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,2286,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,15351,1134,1253,1512,1690,1764,1816
54,Northern Mariana Islands,70,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
