,State,830,836,843,850,857,864,871
0,Washington,NaN,15024,24199,29110,29312,27197,24761
1,Illinois,NaN,25695,34618,40257,41427,40408,38042
2,California,NaN,51316,92129,114461,112309,105044,100233
3,Arizona,NaN,2444,2645,2869,3050,3225,3493
4,Massachusetts,NaN,17315,22073,24871,25230,24742,23584
5,Wisconsin,NaN,9769,14238,17055,17795,17772,17493
6,Texas,NaN,19088,22300,25155,26481,27754,29851
7,Nebraska,NaN,2123,2878,3376,3516,3616,3667
8,Utah,NaN,1256,2090,2635,2876,2990,3107
9,Oregon,NaN,7413,11345,13757,14256,13780,12994
10,Florida,NaN,20235,31608,39165,41749,43014,43753
11,New York,NaN,49102,59350,66339,67733,66257,64946
12,Rhode Island,NaN,2532,3050,3321,3404,3305,3189
13,Georgia,NaN,4201,6415,7891,8529,9049,9747
14,New Hampshire,NaN,3349,4415,5123,5238,5080,4824
15,North Carolina,NaN,12237,18414,22059,22599,22545,22074
16,New Jersey,NaN,18937,25243,29116,30185,30169,29811
17,Colorado,NaN,8400,7803,7832,8062,8335,8853
18,Maryland,NaN,6991,10051,12265,12958,13332,13872
19,Nevada,NaN,1603,2119,2440,2573,2652,2774
20,Tennessee,NaN,2426,3246,3816,4120,4383,4778
21,Hawaii,NaN,2650,4159,5034,5243,5099,4783
22,Indiana,NaN,6565,12134,15459,16166,15673,15181
23,Kentucky,NaN,3394,4020,4512,4772,4954,5180
24,Minnesota,NaN,9139,13121,15360,15932,15786,15453
25,Oklahoma,NaN,1841,2408,2839,2980,3149,3355
26,Pennsylvania,NaN,13455,19373,23184,24601,25278,26189
27,South Carolina,NaN,1692,2722,3420,3688,3922,4216
28,District of Columbia,NaN,1005,766,694,673,673,682
29,Kansas,NaN,2186,3927,4888,4828,4403,3950
30,Missouri,NaN,1389,1845,2183,2318,2420,2517
31,Vermont,NaN,1859,1996,2058,2057,1949,1883
32,Virginia,NaN,11428,15351,17825,18311,18170,18150
33,Connecticut,NaN,6540,7709,8581,8780,8818,9076
34,Iowa,NaN,1443,1998,2401,2538,2701,2858
35,Louisiana,NaN,1718,2622,3259,3541,3765,3960
36,Ohio,NaN,8177,12601,15633,16687,17472,18218
37,Michigan,NaN,13431,20253,24503,25527,25345,24793
38,South Dakota,NaN,213,289,350,369,393,419
39,Arkansas,NaN,720,941,1089,1159,1269,1388
40,Delaware,NaN,1298,1531,1718,1751,1798,1841
41,Mississippi,NaN,559,655,749,806,877,971
42,New Mexico,NaN,1268,1594,1813,1925,1992,2117
43,North Dakota,NaN,292,405,474,507,530,567
44,Wyoming,NaN,136,168,186,195,208,216
45,Alaska,NaN,1538,1711,1807,1839,1854,1855
46,Maine,NaN,2383,2771,2981,3028,2988,2926
47,Alabama,NaN,1737,2156,2536,2686,2851,3054
48,Idaho,NaN,533,632,708,739,770,794
49,Montana,NaN,496,652,746,779,797,827
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1418,1922,2258,2405,2472,2567
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
