,State,641,647,654,661,668,675,682
0,Washington,NaN,15252,14571,14370,14231,14466,15409
1,Illinois,NaN,15188,15145,15709,17464,20026,24492
2,California,NaN,39330,41995,47100,54710,64622,80851
3,Arizona,NaN,14800,14883,15279,15793,16549,17577
4,Massachusetts,NaN,9018,9196,10342,12205,14466,17575
5,Wisconsin,NaN,13889,11317,10088,9686,9775,10617
6,Texas,NaN,34780,31224,31031,33259,38829,47672
7,Nebraska,NaN,3485,2931,2648,2503,2487,2564
8,Utah,NaN,6333,6413,6447,6494,6537,6665
9,Oregon,NaN,8299,8365,8245,8343,8642,9152
10,Florida,NaN,17523,14898,13706,13533,14799,17908
11,New York,NaN,28382,25650,24920,25604,28370,32510
12,Rhode Island,NaN,1748,1686,1692,1675,1692,1777
13,Georgia,NaN,9498,7544,6678,6327,6484,7098
14,New Hampshire,NaN,3986,3903,3692,3484,3369,3205
15,North Carolina,NaN,16695,14269,12801,12041,11744,11860
16,New Jersey,NaN,8202,7518,7593,8464,10141,12575
17,Colorado,NaN,15759,15323,15111,15249,15871,16693
18,Maryland,NaN,5466,4896,4845,5293,6236,7943
19,Nevada,NaN,4084,4108,4227,4512,5085,5889
20,Tennessee,NaN,9495,7732,6804,6426,6527,7224
21,Hawaii,NaN,823,760,729,727,810,921
22,Indiana,NaN,11157,9829,9072,8883,9153,9968
23,Kentucky,NaN,10325,8812,7833,7252,7037,7173
24,Minnesota,NaN,14908,12240,10967,10797,11100,12035
25,Oklahoma,NaN,8089,7477,7057,6899,6909,7163
26,Pennsylvania,NaN,27546,24335,22282,21270,20633,20450
27,South Carolina,NaN,7025,5627,4992,4800,4962,5465
28,District of Columbia,NaN,517,520,532,535,512,513
29,Kansas,NaN,5238,4839,4509,4360,4410,4574
30,Missouri,NaN,6161,5520,5326,5451,5930,6703
31,Vermont,NaN,1559,1606,1688,1906,2147,2418
32,Virginia,NaN,12170,10541,9928,10060,10918,12401
33,Connecticut,NaN,3513,4007,4830,6248,8199,11119
34,Iowa,NaN,6720,5871,5486,5489,5702,6212
35,Louisiana,NaN,3533,3218,3087,3161,3498,4051
36,Ohio,NaN,24460,20631,18478,17351,17519,18606
37,Michigan,NaN,27145,25073,24213,24304,25336,26839
38,South Dakota,NaN,2125,2038,1985,1961,1939,2028
39,Arkansas,NaN,3488,3084,2826,2717,2751,2927
40,Delaware,NaN,2194,1890,1679,1521,1443,1411
41,Mississippi,NaN,3137,2766,2581,2530,2567,2771
42,New Mexico,NaN,4941,4956,5029,5202,5311,5307
43,North Dakota,NaN,3102,2637,2267,2016,1793,1671
44,Wyoming,NaN,2851,2567,2240,1967,1770,1630
45,Alaska,NaN,5162,4496,3799,3175,2693,2372
46,Maine,NaN,3238,3276,3347,3430,3587,3783
47,Alabama,NaN,5738,5833,5987,6452,7290,8392
48,Idaho,NaN,8411,7893,7307,6757,6117,5551
49,Montana,NaN,5800,5166,4512,3978,3533,3250
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6378,5539,4929,4565,4304,4220
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
