,State,669,675,682,689,696,703,710
0,Washington,NaN,12179,12817,13226,13335,13396,13665
1,Illinois,NaN,29950,40407,46322,47251,46586,44981
2,California,NaN,34163,35805,37805,39401,41322,44868
3,Arizona,NaN,26530,29282,30668,30175,28726,27138
4,Massachusetts,NaN,16806,24266,28186,27718,25276,21904
5,Wisconsin,NaN,24754,28239,29850,29138,27177,24879
6,Texas,NaN,24864,30714,33901,34742,35053,35741
7,Nebraska,NaN,7001,6652,6568,6436,6258,5955
8,Utah,NaN,8838,9398,9662,9483,8989,8436
9,Oregon,NaN,5752,5854,5984,6003,6075,6206
10,Florida,NaN,10744,12539,13952,15405,17143,20274
11,New York,NaN,45269,57567,64116,64817,63188,60332
12,Rhode Island,NaN,1935,2519,2869,2910,2792,2640
13,Georgia,NaN,8429,10074,11111,11545,12101,12789
14,New Hampshire,NaN,6136,6650,6529,5661,4433,3140
15,North Carolina,NaN,13545,15361,16447,16462,16261,15818
16,New Jersey,NaN,14571,21544,25940,26958,26831,26398
17,Colorado,NaN,22510,24163,24637,24011,22474,20669
18,Maryland,NaN,6480,8201,9406,9961,10454,11033
19,Nevada,NaN,4397,4738,5017,5066,5191,5337
20,Tennessee,NaN,9458,11551,12831,13328,13710,14195
21,Hawaii,NaN,900,1218,1419,1504,1550,1634
22,Indiana,NaN,19330,22718,24470,24389,23651,22427
23,Kentucky,NaN,10304,11683,12285,12329,12284,12155
24,Minnesota,NaN,29807,31549,31665,30068,27097,23923
25,Oklahoma,NaN,6805,8634,9537,9855,9948,9978
26,Pennsylvania,NaN,39680,44551,45651,43407,38935,33742
27,South Carolina,NaN,4879,5442,5909,6244,6630,7256
28,District of Columbia,NaN,731,909,995,1046,1047,1072
29,Kansas,NaN,8250,9333,9821,9808,9540,9131
30,Missouri,NaN,17136,26702,31455,31092,28603,25442
31,Vermont,NaN,2569,2726,2803,2696,2475,2149
32,Virginia,NaN,10685,12694,13949,14275,14572,14783
33,Connecticut,NaN,5916,10262,12949,13300,12845,12020
34,Iowa,NaN,9236,10457,10920,10876,10631,10216
35,Louisiana,NaN,2922,3447,3798,4008,4285,4636
36,Ohio,NaN,38190,45859,49544,49370,47123,44168
37,Michigan,NaN,63654,83812,91052,85969,73938,60722
38,South Dakota,NaN,2882,3165,3258,3210,3098,2935
39,Arkansas,NaN,4295,5313,5905,6033,6073,6115
40,Delaware,NaN,1673,1740,1813,1827,1863,1933
41,Mississippi,NaN,2299,2558,2790,2846,2982,3188
42,New Mexico,NaN,10073,10668,10836,10371,9485,8530
43,North Dakota,NaN,3293,3114,2971,2911,2824,2762
44,Wyoming,NaN,1916,1757,1680,1664,1628,1615
45,Alaska,NaN,2623,2286,2141,2128,2143,2225
46,Maine,NaN,4201,5020,5355,5142,4699,4167
47,Alabama,NaN,3479,3471,3569,3727,3909,4158
48,Idaho,NaN,3328,3108,3064,3057,3135,3274
49,Montana,NaN,3644,3344,3188,3125,3092,3066
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5968,6339,6352,5947,5196,4361
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
