,State,494,500,507,514,521,528,535
0,Washington,NaN,5842,7615,8431,8272,7383,6294
1,Illinois,NaN,5550,4102,3374,3026,2787,2508
2,California,NaN,6480,6254,6160,5941,5559,5022
3,Arizona,NaN,3172,3616,3837,3814,3693,3456
4,Massachusetts,NaN,1360,871,643,543,482,419
5,Wisconsin,NaN,1627,1226,1054,974,934,888
6,Texas,NaN,8452,8246,8301,8088,7757,7134
7,Nebraska,NaN,176,106,87,84,86,87
8,Utah,NaN,904,740,657,610,588,552
9,Oregon,NaN,2058,1667,1491,1368,1248,1118
10,Florida,NaN,11594,8890,7519,6864,6334,5764
11,New York,NaN,5800,4107,3303,2950,2688,2408
12,Rhode Island,NaN,130,71,54,47,43,38
13,Georgia,NaN,2638,2203,2007,1956,1911,1887
14,New Hampshire,NaN,399,256,186,155,138,118
15,North Carolina,NaN,3775,3064,2777,2690,2582,2469
16,New Jersey,NaN,1445,1318,1261,1176,1080,955
17,Colorado,NaN,3466,2591,2215,2011,1831,1624
18,Maryland,NaN,1225,895,742,676,624,557
19,Nevada,NaN,925,633,507,457,428,398
20,Tennessee,NaN,1736,1297,1144,1087,1058,1040
21,Hawaii,NaN,253,137,88,68,57,46
22,Indiana,NaN,3129,2561,2281,2192,2096,1997
23,Kentucky,NaN,2174,2015,1937,1883,1796,1684
24,Minnesota,NaN,2223,1413,1063,940,874,807
25,Oklahoma,NaN,715,613,579,570,562,565
26,Pennsylvania,NaN,5528,4110,3478,3158,2869,2558
27,South Carolina,NaN,1736,1563,1487,1431,1375,1323
28,District of Columbia,NaN,131,110,96,85,75,60
29,Kansas,NaN,609,441,371,354,346,331
30,Missouri,NaN,1842,1823,1834,1804,1772,1692
31,Vermont,NaN,99,56,38,34,32,31
32,Virginia,NaN,1477,1161,1048,1002,985,922
33,Connecticut,NaN,644,406,306,262,235,204
34,Iowa,NaN,515,363,313,303,310,311
35,Louisiana,NaN,1965,2065,2149,2128,2099,2028
36,Ohio,NaN,4230,3508,3110,2994,2858,2700
37,Michigan,NaN,4602,2731,1944,1687,1566,1441
38,South Dakota,NaN,101,65,53,52,52,54
39,Arkansas,NaN,816,771,759,754,741,704
40,Delaware,NaN,485,379,326,296,272,236
41,Mississippi,NaN,651,624,627,632,644,629
42,New Mexico,NaN,498,418,383,364,339,313
43,North Dakota,NaN,227,181,164,158,157,151
44,Wyoming,NaN,176,184,192,195,200,201
45,Alaska,NaN,149,103,78,74,72,71
46,Maine,NaN,678,429,314,279,247,215
47,Alabama,NaN,1267,1135,1095,1067,1062,1049
48,Idaho,NaN,704,624,583,580,567,545
49,Montana,NaN,364,302,282,270,259,249
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1078,921,878,838,804,783
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
