,State,767,773,780,787,794,801,808
0,Washington,NaN,3793,1569,784,523,439,428
1,Illinois,NaN,13824,10784,8905,7883,7403,7411
2,California,NaN,68098,57708,50396,46688,45976,48436
3,Arizona,NaN,13436,11180,9524,8552,8145,8124
4,Massachusetts,NaN,8633,7438,6430,5820,5662,5975
5,Wisconsin,NaN,7022,5582,4934,4802,5123,5904
6,Texas,NaN,42502,34267,33086,36968,42821,46674
7,Nebraska,NaN,1352,1040,929,898,914,983
8,Utah,NaN,2953,2202,1786,1610,1536,1588
9,Oregon,NaN,6635,4936,4147,3931,3946,4227
10,Florida,NaN,46072,30412,24027,21844,21780,23347
11,New York,NaN,17921,14783,12900,12038,12343,13720
12,Rhode Island,NaN,3822,2820,2262,1961,1814,1744
13,Georgia,NaN,12934,10445,9431,9536,10337,12412
14,New Hampshire,NaN,3987,3245,2729,2450,2358,2420
15,North Carolina,NaN,25396,21424,18810,17202,16676,16681
16,New Jersey,NaN,9720,9152,8917,9214,10243,12491
17,Colorado,NaN,10309,8770,7946,7726,8105,9018
18,Maryland,NaN,4648,4763,5285,6199,7630,9322
19,Nevada,NaN,3474,4015,4548,5280,6184,7387
20,Tennessee,NaN,25004,17181,13368,11530,10706,10517
21,Hawaii,NaN,1891,1437,1173,1032,955,927
22,Indiana,NaN,6776,5621,5020,4868,4976,5449
23,Kentucky,NaN,19423,14958,12272,10871,10143,9886
24,Minnesota,NaN,10293,7697,6487,5958,5800,5909
25,Oklahoma,NaN,8254,6150,5252,4855,4772,4861
26,Pennsylvania,NaN,15030,12008,10365,9630,9400,10052
27,South Carolina,NaN,10216,8326,7212,6661,6397,6392
28,District of Columbia,NaN,447,306,195,123,77,61
29,Kansas,NaN,6053,5375,5046,4902,4868,4959
30,Missouri,NaN,7143,5843,5715,6749,8850,11034
31,Vermont,NaN,1099,1072,1000,942,896,894
32,Virginia,NaN,15058,12274,10604,9759,9585,9834
33,Connecticut,NaN,3985,3032,2523,2275,2199,2216
34,Iowa,NaN,5115,3954,3543,3522,3690,4056
35,Louisiana,NaN,5924,4814,4325,4188,4384,4917
36,Ohio,NaN,9439,7637,6759,6603,7002,7984
37,Michigan,NaN,12973,11537,10438,9988,9878,10271
38,South Dakota,NaN,1460,1246,1152,1119,1148,1215
39,Arkansas,NaN,5392,4293,3764,3601,3657,4004
40,Delaware,NaN,1471,1321,1162,1064,1029,1080
41,Mississippi,NaN,3414,1646,1025,823,771,783
42,New Mexico,NaN,3951,2975,2468,2230,2101,2081
43,North Dakota,NaN,1335,961,802,741,726,740
44,Wyoming,NaN,947,800,764,792,926,1102
45,Alaska,NaN,2440,1922,1644,1476,1394,1368
46,Maine,NaN,8083,8442,8094,7116,5924,4921
47,Alabama,NaN,6986,5737,5050,4696,4579,4635
48,Idaho,NaN,10042,8823,7453,6187,5238,4573
49,Montana,NaN,4269,3972,3845,3804,3843,3847
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6328,4983,4135,3678,3474,3421
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
