,State,690,696,703,710,717,724,731
0,Washington,NaN,10613,11605,12297,12623,13128,13920
1,Illinois,NaN,52026,59439,62462,61087,57572,52887
2,California,NaN,52497,70604,81721,85518,88478,91783
3,Arizona,NaN,27606,27630,27420,27208,27218,27362
4,Massachusetts,NaN,32156,38418,40127,38187,34080,29408
5,Wisconsin,NaN,23731,24923,25295,25124,25013,24561
6,Texas,NaN,34975,61699,77324,78934,74586,70004
7,Nebraska,NaN,7146,6899,6826,6690,6603,6499
8,Utah,NaN,7239,7017,6900,6932,7015,7191
9,Oregon,NaN,5871,6289,6524,6661,6803,6980
10,Florida,NaN,18722,32337,41507,45487,48135,51167
11,New York,NaN,72326,85245,91326,87850,79250,68587
12,Rhode Island,NaN,3125,3230,3218,3139,3000,2858
13,Georgia,NaN,10377,13598,15454,16066,16606,17019
14,New Hampshire,NaN,7783,7280,6574,5842,5121,4613
15,North Carolina,NaN,22680,27531,29678,29448,28292,26639
16,New Jersey,NaN,32008,41299,45652,44761,41040,36549
17,Colorado,NaN,15678,15349,15214,15240,15389,15731
18,Maryland,NaN,3551,1844,1272,1129,1132,1196
19,Nevada,NaN,4589,5255,5582,5674,5759,5797
20,Tennessee,NaN,12725,15354,16943,17456,17743,18387
21,Hawaii,NaN,783,950,1046,1097,1176,1239
22,Indiana,NaN,33154,36285,37000,35860,33348,30336
23,Kentucky,NaN,16350,18493,19447,19324,18640,17829
24,Minnesota,NaN,28998,28781,28218,27475,26592,25743
25,Oklahoma,NaN,7445,9020,9894,10155,10178,10207
26,Pennsylvania,NaN,56598,60227,60780,58433,54718,50440
27,South Carolina,NaN,7887,10532,12089,12516,12811,13118
28,District of Columbia,NaN,1435,1942,2180,2163,1975,1756
29,Kansas,NaN,12896,13880,14195,13865,13189,12350
30,Missouri,NaN,19873,23319,24894,24748,23800,22627
31,Vermont,NaN,3308,3344,3245,3190,2989,2833
32,Virginia,NaN,17733,22356,24827,25347,25286,25293
33,Connecticut,NaN,14226,22173,25772,24696,21360,17512
34,Iowa,NaN,14727,18697,20117,19512,17740,15646
35,Louisiana,NaN,3213,3804,4237,4500,4675,5101
36,Ohio,NaN,53482,56758,58189,57310,55194,52514
37,Michigan,NaN,54492,51851,50618,49873,49851,49613
38,South Dakota,NaN,3032,2885,2822,2757,2736,2703
39,Arkansas,NaN,5506,6089,6511,6571,6572,6701
40,Delaware,NaN,4288,4679,4727,4451,3986,3474
41,Mississippi,NaN,3460,4328,4790,5049,5102,5246
42,New Mexico,NaN,9747,9467,9225,9004,8895,8713
43,North Dakota,NaN,2652,2321,2184,2076,2018,1933
44,Wyoming,NaN,1117,1050,1023,1024,1044,1077
45,Alaska,NaN,1415,1239,1186,1199,1250,1352
46,Maine,NaN,5886,7227,7754,7553,6957,6206
47,Alabama,NaN,3963,5066,5791,6080,6246,6553
48,Idaho,NaN,2871,2960,3011,3019,3143,3244
49,Montana,NaN,1572,1386,1313,1324,1345,1435
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7051,6349,5060,3785,2584,1591
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
