,State,550,556,563,570,577,584,591
0,Washington,NaN,5573,6381,6825,6811,6602,5954
1,Illinois,NaN,8320,12419,17012,21550,25157,26481
2,California,NaN,56205,87774,118761,140956,144891,130145
3,Arizona,NaN,11153,14827,17798,19478,19579,18289
4,Massachusetts,NaN,3042,4724,6278,7458,8053,7957
5,Wisconsin,NaN,2230,3016,3768,4430,4840,4886
6,Texas,NaN,41883,66776,99231,131375,152676,155140
7,Nebraska,NaN,390,366,343,307,279,242
8,Utah,NaN,2173,2126,2159,2169,2066,1879
9,Oregon,NaN,2567,3123,3454,3589,3575,3346
10,Florida,NaN,54903,68405,75718,76031,68907,56797
11,New York,NaN,10751,14558,17369,18976,18995,17584
12,Rhode Island,NaN,229,237,233,207,178,146
13,Georgia,NaN,12912,18592,24577,29359,31384,30012
14,New Hampshire,NaN,225,250,241,237,208,178
15,North Carolina,NaN,10483,15320,20374,25598,29664,31475
16,New Jersey,NaN,5026,6759,8036,8876,8867,8220
17,Colorado,NaN,3497,3463,3222,2880,2505,2075
18,Maryland,NaN,1599,2138,2515,2770,2848,2769
19,Nevada,NaN,6869,7487,8385,9127,9467,9399
20,Tennessee,NaN,8694,14484,21250,27176,30427,28832
21,Hawaii,NaN,1318,1913,2414,2809,2995,2968
22,Indiana,NaN,4201,5233,6179,6994,7612,7601
23,Kentucky,NaN,5022,7945,12101,16700,20134,20193
24,Minnesota,NaN,1568,1885,2103,2264,2293,2191
25,Oklahoma,NaN,4405,5520,6506,7148,7237,7049
26,Pennsylvania,NaN,3749,5459,7168,8780,9968,10384
27,South Carolina,NaN,5671,9013,12765,16461,18939,19514
28,District of Columbia,NaN,401,642,818,900,875,772
29,Kansas,NaN,4033,4996,5692,5987,5645,4885
30,Missouri,NaN,15736,17686,18148,17320,15472,12867
31,Vermont,NaN,67,75,73,67,59,51
32,Virginia,NaN,3888,5332,6820,8386,9853,10830
33,Connecticut,NaN,1654,2463,3264,3987,4455,4561
34,Iowa,NaN,1192,1454,1707,1955,2090,2135
35,Louisiana,NaN,18244,24643,27939,27206,23292,17821
36,Ohio,NaN,4721,6535,8356,10263,12134,13485
37,Michigan,NaN,3005,4015,4881,5643,6207,6481
38,South Dakota,NaN,167,172,183,195,202,203
39,Arkansas,NaN,12112,15647,16924,15761,12865,9475
40,Delaware,NaN,396,465,491,504,475,418
41,Mississippi,NaN,5458,7803,9806,10767,10311,8906
42,New Mexico,NaN,1102,1328,1492,1526,1459,1317
43,North Dakota,NaN,150,169,194,206,211,208
44,Wyoming,NaN,465,460,445,418,362,312
45,Alaska,NaN,1241,1714,2087,2312,2300,2139
46,Maine,NaN,283,343,381,416,416,407
47,Alabama,NaN,11842,18666,25143,29480,30438,27921
48,Idaho,NaN,1346,1650,1920,2149,2209,2170
49,Montana,NaN,462,534,566,593,576,538
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,582,657,711,717,692,659
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
