,State,634,640,647,654,661,668,675
0,Washington,NaN,16143,15418,14898,14987,15754,17677
1,Illinois,NaN,15397,14490,14701,16294,19459,24613
2,California,NaN,37377,34827,35100,38668,45702,59802
3,Arizona,NaN,14967,13971,13580,13769,14600,16088
4,Massachusetts,NaN,8886,9534,10990,13689,17514,23320
5,Wisconsin,NaN,18427,17664,17277,17406,17955,18910
6,Texas,NaN,41447,43280,48216,57131,70208,88014
7,Nebraska,NaN,3923,3587,3342,3292,3338,3490
8,Utah,NaN,6120,5837,5831,5864,5960,6399
9,Oregon,NaN,8197,7427,6831,6646,6638,6777
10,Florida,NaN,22854,18051,15940,15691,17059,20707
11,New York,NaN,31719,30577,30300,31768,35434,42113
12,Rhode Island,NaN,1751,1576,1489,1424,1591,1796
13,Georgia,NaN,13175,10553,9230,8719,8753,9401
14,New Hampshire,NaN,3832,4044,4132,4173,4158,4102
15,North Carolina,NaN,21149,18807,17108,16123,16076,16670
16,New Jersey,NaN,10833,10557,11320,13144,16869,22302
17,Colorado,NaN,17244,18768,19939,21205,22782,24226
18,Maryland,NaN,7069,6767,7052,7941,9688,12216
19,Nevada,NaN,4307,4099,4100,4312,4689,5234
20,Tennessee,NaN,14020,12425,11393,10955,11371,12415
21,Hawaii,NaN,927,712,598,566,573,628
22,Indiana,NaN,13703,12532,11851,11821,12257,13366
23,Kentucky,NaN,12718,10840,9563,8765,8534,8747
24,Minnesota,NaN,19950,19219,19051,19127,19477,19806
25,Oklahoma,NaN,8679,7856,7388,7147,7254,7595
26,Pennsylvania,NaN,30917,28779,27033,26191,25872,26569
27,South Carolina,NaN,9564,7696,6614,6231,6407,7112
28,District of Columbia,NaN,633,538,480,428,418,486
29,Kansas,NaN,5633,5077,4678,4585,4660,4850
30,Missouri,NaN,7188,6402,6156,6239,6676,7501
31,Vermont,NaN,1613,1813,2093,2492,2903,3304
32,Virginia,NaN,14414,12866,12372,13102,14587,17464
33,Connecticut,NaN,3100,3671,4555,5966,8125,10993
34,Iowa,NaN,8131,7212,6789,6661,6901,7429
35,Louisiana,NaN,4523,4042,3742,3717,3982,4559
36,Ohio,NaN,31865,28719,27038,26463,27047,28843
37,Michigan,NaN,30376,31185,32772,34441,36198,38027
38,South Dakota,NaN,2018,1878,1815,1863,1997,2172
39,Arkansas,NaN,4170,3627,3286,3177,3230,3497
40,Delaware,NaN,2550,2244,1978,1793,1723,1730
41,Mississippi,NaN,3578,2931,2537,2374,2359,2490
42,New Mexico,NaN,4749,4559,4538,4748,5133,5829
43,North Dakota,NaN,3512,2963,2566,2262,2089,1974
44,Wyoming,NaN,2794,2413,2078,1791,1618,1507
45,Alaska,NaN,5701,4956,4188,3576,3048,2668
46,Maine,NaN,2518,2082,1946,1988,2132,2436
47,Alabama,NaN,5541,4431,3900,3676,3725,3983
48,Idaho,NaN,7678,7104,6477,5914,5552,5294
49,Montana,NaN,5844,5231,4593,4059,3644,3332
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7217,6285,5640,5320,5093,4909
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
