,State,578,584,591,598,605,612,619
0,Washington,NaN,22002,23054,21567,18760,15174,11715
1,Illinois,NaN,21342,23986,25687,26161,25496,24208
2,California,NaN,99920,114106,122230,119808,108886,92090
3,Arizona,NaN,20385,20156,19363,17614,15133,12810
4,Massachusetts,NaN,8177,9027,9527,9407,8622,7607
5,Wisconsin,NaN,9527,10577,11903,12956,13451,13111
6,Texas,NaN,120116,160497,190215,187413,154871,113253
7,Nebraska,NaN,1646,1762,1622,1379,1115,910
8,Utah,NaN,4844,5036,4630,3891,3028,2272
9,Oregon,NaN,12785,13256,12152,10297,8277,6606
10,Florida,NaN,131073,105246,71055,43085,23996,12768
11,New York,NaN,31498,31385,28940,25025,20589,16297
12,Rhode Island,NaN,1715,1757,1661,1453,1162,880
13,Georgia,NaN,43579,44857,42241,36366,29853,23195
14,New Hampshire,NaN,1622,1823,1868,1767,1566,1341
15,North Carolina,NaN,34949,38179,39506,37853,34288,29635
16,New Jersey,NaN,12970,13244,12302,10607,8540,6613
17,Colorado,NaN,8446,8371,7443,6243,4970,3851
18,Maryland,NaN,7148,7829,7858,7404,6673,5756
19,Nevada,NaN,6244,6318,6495,6483,6172,5684
20,Tennessee,NaN,32518,35632,34946,31046,25494,19484
21,Hawaii,NaN,5175,5401,5178,4527,3700,2795
22,Indiana,NaN,18990,20293,19417,17235,14422,11656
23,Kentucky,NaN,21330,22411,21274,18724,15655,12356
24,Minnesota,NaN,7440,7886,7829,7285,6499,5572
25,Oklahoma,NaN,14793,14404,12824,10580,8184,5994
26,Pennsylvania,NaN,17238,19610,20202,19110,17060,14419
27,South Carolina,NaN,23192,26533,27693,26052,22496,17807
28,District of Columbia,NaN,1201,1132,951,702,474,291
29,Kansas,NaN,6850,6188,5234,4180,3203,2407
30,Missouri,NaN,14341,12722,11394,9870,8385,6987
31,Vermont,NaN,671,706,666,580,471,375
32,Virginia,NaN,14201,15635,16289,16091,15231,14074
33,Connecticut,NaN,4470,4944,5378,5502,5310,4835
34,Iowa,NaN,5184,5872,6226,6178,5765,5108
35,Louisiana,NaN,29516,24459,18699,13612,9560,6605
36,Ohio,NaN,22957,27062,29559,30371,29569,27568
37,Michigan,NaN,12868,14897,16492,17277,17381,16837
38,South Dakota,NaN,983,1108,1095,977,814,648
39,Arkansas,NaN,13262,11111,8647,6232,4268,2842
40,Delaware,NaN,2258,2407,2175,1744,1295,906
41,Mississippi,NaN,23632,21677,17170,12142,7972,4911
42,New Mexico,NaN,4230,4254,3885,3296,2587,1971
43,North Dakota,NaN,1175,1393,1477,1407,1276,1094
44,Wyoming,NaN,1959,2122,2069,1838,1550,1246
45,Alaska,NaN,2545,2778,2720,2431,2036,1648
46,Maine,NaN,964,938,914,831,737,637
47,Alabama,NaN,30513,30854,28127,23440,17980,12959
48,Idaho,NaN,4297,4513,4505,4177,3642,3008
49,Montana,NaN,1952,2045,1965,1808,1582,1347
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4961,6000,6119,5726,5077,4199
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
