,State,809,815,822,829,836,843,850
0,Washington,NaN,6038,7336,9913,14316,21643,30615
1,Illinois,NaN,9895,12630,17545,25438,37504,55728
2,California,NaN,20836,26481,38715,60927,93450,140814
3,Arizona,NaN,6961,11589,18971,29729,43801,61198
4,Massachusetts,NaN,8724,12291,18112,27274,39463,53080
5,Wisconsin,NaN,3592,5046,7706,12372,20436,32144
6,Texas,NaN,21039,26556,38972,64150,106318,162062
7,Nebraska,NaN,1094,1404,1902,2950,4726,7660
8,Utah,NaN,565,639,806,1165,1891,3310
9,Oregon,NaN,1874,2513,3637,5780,9629,16184
10,Florida,NaN,9076,12765,20285,35856,66912,121329
11,New York,NaN,28701,42850,68140,108505,161614,214926
12,Rhode Island,NaN,1455,1569,1901,2538,3604,5564
13,Georgia,NaN,3665,3988,5238,8143,14228,26252
14,New Hampshire,NaN,1560,1997,2800,4255,6643,10231
15,North Carolina,NaN,5683,5235,5562,6776,9013,12514
16,New Jersey,NaN,10050,14698,23465,38777,61784,88745
17,Colorado,NaN,8073,9745,13085,18881,27687,39367
18,Maryland,NaN,2560,3473,5485,9525,16983,28846
19,Nevada,NaN,1259,1501,1976,2901,4574,7298
20,Tennessee,NaN,1860,2262,3175,4902,8490,15068
21,Hawaii,NaN,1225,1563,2207,3489,5575,8664
22,Indiana,NaN,1306,1359,1612,2196,3337,5483
23,Kentucky,NaN,4831,4592,4735,5299,6388,8304
24,Minnesota,NaN,2959,3282,3959,5310,7416,10930
25,Oklahoma,NaN,2216,2734,3825,6083,9952,15970
26,Pennsylvania,NaN,4959,6464,9479,15212,26270,44185
27,South Carolina,NaN,1795,3313,6513,10997,14593,17132
28,District of Columbia,NaN,674,799,1090,1624,2501,3812
29,Kansas,NaN,770,1079,1771,3359,6861,12999
30,Missouri,NaN,3169,3176,3805,5407,8362,13695
31,Vermont,NaN,1037,1137,1318,1532,1805,2117
32,Virginia,NaN,6821,9386,14153,21774,33549,49700
33,Connecticut,NaN,3669,5184,7746,12170,18651,26798
34,Iowa,NaN,844,1121,1572,2468,4174,7422
35,Louisiana,NaN,705,759,965,1401,2331,4407
36,Ohio,NaN,3843,5434,8722,14797,24175,35192
37,Michigan,NaN,4959,4903,5605,7140,9707,14187
38,South Dakota,NaN,147,158,185,236,346,556
39,Arkansas,NaN,1966,1645,1734,2113,2970,4463
40,Delaware,NaN,643,697,856,1177,1795,2836
41,Mississippi,NaN,991,1313,1849,2690,3905,6030
42,New Mexico,NaN,890,871,948,1146,1473,2061
43,North Dakota,NaN,224,256,318,425,625,997
44,Wyoming,NaN,130,137,161,216,322,497
45,Alaska,NaN,1202,1073,1050,1155,1401,1858
46,Maine,NaN,1451,1647,1922,2321,2866,3636
47,Alabama,NaN,1439,1779,2459,3646,5718,9497
48,Idaho,NaN,606,480,488,557,678,886
49,Montana,NaN,236,224,243,290,376,542
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,588,514,514,586,748,1004
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
