,State,585,591,598,605,612,619,626
0,Washington,NaN,19708,18921,17875,16133,14254,12303
1,Illinois,NaN,24889,28570,32384,35129,36993,36585
2,California,NaN,96816,101957,106818,107843,102753,92366
3,Arizona,NaN,21903,22004,21191,19449,17483,15305
4,Massachusetts,NaN,9025,9542,9914,9834,9392,8756
5,Wisconsin,NaN,12356,14932,17334,19060,20165,19691
6,Texas,NaN,99771,101613,102161,99543,92259,79212
7,Nebraska,NaN,3042,4030,4474,4478,4210,3696
8,Utah,NaN,5031,4889,4469,3876,3235,2567
9,Oregon,NaN,13367,12649,11389,9910,8557,7275
10,Florida,NaN,122398,92832,61119,36589,20811,11356
11,New York,NaN,29238,27574,25584,23251,20896,18262
12,Rhode Island,NaN,1846,1813,1645,1415,1151,901
13,Georgia,NaN,51228,50247,45545,38845,31898,25489
14,New Hampshire,NaN,1698,1835,1896,1888,1778,1644
15,North Carolina,NaN,40396,42591,42408,39914,35812,30682
16,New Jersey,NaN,13484,12979,11803,10235,8605,6999
17,Colorado,NaN,8317,7828,7047,6153,5325,4562
18,Maryland,NaN,8179,8805,9000,8864,8313,7605
19,Nevada,NaN,6309,6254,6586,6963,7064,6802
20,Tennessee,NaN,38807,38574,34490,28345,21896,16277
21,Hawaii,NaN,5333,5511,5235,4621,3891,3003
22,Indiana,NaN,25191,26744,25314,22339,18872,15518
23,Kentucky,NaN,23195,21763,18609,15313,12286,9830
24,Minnesota,NaN,9198,9426,9055,8408,7507,6642
25,Oklahoma,NaN,14254,13013,11327,9571,7826,6222
26,Pennsylvania,NaN,21335,23326,23527,22276,20180,17469
27,South Carolina,NaN,24582,25517,25586,24277,21625,18014
28,District of Columbia,NaN,698,599,512,419,329,230
29,Kansas,NaN,7657,7253,6294,5108,4068,3165
30,Missouri,NaN,13267,12147,11049,9931,9019,8111
31,Vermont,NaN,732,707,677,612,538,460
32,Virginia,NaN,17671,18987,19335,19277,18958,18707
33,Connecticut,NaN,5083,5964,6664,7102,7213,6816
34,Iowa,NaN,6332,7045,7330,7256,7011,6438
35,Louisiana,NaN,24837,19149,14286,10693,7959,6070
36,Ohio,NaN,30007,35418,38838,40462,40068,37915
37,Michigan,NaN,14937,17124,19127,20704,21768,22304
38,South Dakota,NaN,1618,1870,1795,1569,1257,971
39,Arkansas,NaN,11852,9538,7144,5134,3616,2557
40,Delaware,NaN,2249,2132,1845,1546,1267,1002
41,Mississippi,NaN,18196,13730,10003,7219,5182,3762
42,New Mexico,NaN,4513,4345,3992,3525,2960,2433
43,North Dakota,NaN,1567,1726,1762,1678,1553,1389
44,Wyoming,NaN,2323,2381,2307,2137,1886,1653
45,Alaska,NaN,2656,2685,2600,2376,2103,1779
46,Maine,NaN,1462,1658,1708,1670,1576,1435
47,Alabama,NaN,23515,21525,19323,16828,14065,11325
48,Idaho,NaN,4399,4690,4664,4520,4217,3778
49,Montana,NaN,2405,2559,2599,2492,2286,2045
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7371,8750,8926,8171,6975,5708
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
