,State,536,542,549,556,563,570,577
0,Washington,NaN,1559,1306,1068,854,651,480
1,Illinois,NaN,1372,1878,2436,3020,3505,3837
2,California,NaN,9209,11378,13250,14681,15313,15350
3,Arizona,NaN,3459,3831,3963,3900,3650,3233
4,Massachusetts,NaN,223,228,223,210,188,169
5,Wisconsin,NaN,324,384,444,488,527,536
6,Texas,NaN,8573,11490,15651,21312,28107,35402
7,Nebraska,NaN,297,286,269,248,219,187
8,Utah,NaN,1729,1815,1797,1719,1507,1255
9,Oregon,NaN,655,523,411,316,247,184
10,Florida,NaN,12524,15016,16868,17735,17453,16065
11,New York,NaN,2096,2398,2592,2650,2671,2596
12,Rhode Island,NaN,44,30,19,13,7,7
13,Georgia,NaN,2249,2823,3499,4096,4624,4919
14,New Hampshire,NaN,20,14,13,7,7,6
15,North Carolina,NaN,1384,1631,1971,2327,2702,3071
16,New Jersey,NaN,1262,1204,1109,975,829,664
17,Colorado,NaN,1869,1772,1609,1398,1161,933
18,Maryland,NaN,322,368,402,403,398,368
19,Nevada,NaN,3183,3234,3108,2776,2332,1861
20,Tennessee,NaN,940,1716,2975,4848,7090,9146
21,Hawaii,NaN,322,343,350,338,315,277
22,Indiana,NaN,1334,1565,1910,2352,2800,3295
23,Kentucky,NaN,562,476,431,378,341,294
24,Minnesota,NaN,311,300,283,263,228,203
25,Oklahoma,NaN,1018,1173,1279,1345,1367,1336
26,Pennsylvania,NaN,530,437,362,294,238,187
27,South Carolina,NaN,403,446,484,503,504,490
28,District of Columbia,NaN,44,40,33,25,19,14
29,Kansas,NaN,1076,1326,1603,1823,2019,2087
30,Missouri,NaN,8479,11347,14036,16197,17596,17802
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,871,1108,1406,1821,2323,2933
33,Connecticut,NaN,257,279,270,258,239,204
34,Iowa,NaN,548,421,311,235,184,150
35,Louisiana,NaN,4012,5801,8110,10675,13066,14716
36,Ohio,NaN,859,796,742,680,632,565
37,Michigan,NaN,642,643,629,602,569,508
38,South Dakota,NaN,13,7,7,6,4,2
39,Arkansas,NaN,3805,5266,6727,7880,8376,7969
40,Delaware,NaN,109,113,106,99,85,74
41,Mississippi,NaN,1240,1605,2025,2453,2781,2998
42,New Mexico,NaN,181,165,142,124,100,78
43,North Dakota,NaN,15,9,8,7,7,7
44,Wyoming,NaN,255,226,207,182,152,125
45,Alaska,NaN,256,391,534,672,801,863
46,Maine,NaN,32,25,20,17,14,14
47,Alabama,NaN,1612,2626,4063,6020,8395,10547
48,Idaho,NaN,366,440,540,621,703,744
49,Montana,NaN,196,165,138,116,92,75
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,93,71,64,57,54,48
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
