,State,530,535,542,549,556
0,Washington,NaN,32,29,28,25
1,Illinois,NaN,41,33,33,26
2,California,NaN,140,143,121,113
3,Arizona,NaN,63,63,62,63
4,Massachusetts,NaN,10,8,7,6
5,Wisconsin,NaN,33,28,25,21
6,Texas,NaN,166,158,162,171
7,Nebraska,NaN,2,2,2,1
8,Utah,NaN,23,23,22,20
9,Oregon,NaN,16,15,12,11
10,Florida,NaN,220,224,219,227
11,New York,NaN,38,34,29,29
12,Rhode Island,NaN,2,2,1,1
13,Georgia,NaN,63,59,58,51
14,New Hampshire,NaN,2,2,2,1
15,North Carolina,NaN,37,32,28,27
16,New Jersey,NaN,34,32,29,27
17,Colorado,NaN,38,35,32,30
18,Maryland,NaN,15,15,12,10
19,Nevada,NaN,29,31,31,32
20,Tennessee,NaN,21,17,15,15
21,Hawaii,NaN,3,3,3,3
22,Indiana,NaN,34,30,27,26
23,Kentucky,NaN,21,19,17,16
24,Minnesota,NaN,29,26,23,20
25,Oklahoma,NaN,15,14,13,11
26,Pennsylvania,NaN,50,42,34,31
27,South Carolina,NaN,14,13,12,12
28,District of Columbia,NaN,1,1,1,0
29,Kansas,NaN,14,14,15,16
30,Missouri,NaN,59,69,70,70
31,Vermont,NaN,0,0,0,0
32,Virginia,NaN,32,31,28,27
33,Connecticut,NaN,4,4,3,3
34,Iowa,NaN,14,13,12,12
35,Louisiana,NaN,35,35,35,36
36,Ohio,NaN,16,17,14,14
37,Michigan,NaN,42,35,29,25
38,South Dakota,NaN,4,4,4,3
39,Arkansas,NaN,22,24,24,24
40,Delaware,NaN,3,3,3,2
41,Mississippi,NaN,23,22,21,22
42,New Mexico,NaN,10,9,8,7
43,North Dakota,NaN,1,1,1,1
44,Wyoming,NaN,6,6,6,6
45,Alaska,NaN,1,1,1,1
46,Maine,NaN,2,2,2,2
47,Alabama,NaN,23,24,23,23
48,Idaho,NaN,12,12,11,10
49,Montana,NaN,6,6,6,5
50,Puerto Rico,NaN,5,4,3,3
51,Virgin Islands,NaN,0,0,0,0
52,Guam,NaN,0,0,0,0
53,West Virginia,NaN,14,12,12,11
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
