,State,305,311,318,325,332
0,Washington,2619,81,87,90,91
1,Illinois,12050,660,730,797,862
2,California,18726,276,279,278,277
3,Arizona,6464,152,167,183,199
4,Massachusetts,10512,166,171,170,169
5,Wisconsin,3150,160,151,142,134
6,Texas,21013,904,1074,1264,1480
7,Nebraska,909,NaN,NaN,NaN,NaN
8,Utah,793,NaN,NaN,NaN,NaN
9,Oregon,820,NaN,NaN,NaN,NaN
10,Florida,17991,454,506,541,618
11,New York,34319,118,110,105,98
12,Rhode Island,1294,NaN,NaN,NaN,NaN
13,Georgia,9198,279,307,334,363
14,New Hampshire,512,NaN,NaN,NaN,NaN
15,North Carolina,5034,172,175,177,180
16,New Jersey,16761,112,112,109,107
17,Colorado,2806,176,191,217,233
18,Maryland,4434,85,90,93,95
19,Nevada,2017,89,119,152,191
20,Tennessee,4266,304,338,374,412
21,Hawaii,233,NaN,NaN,NaN,NaN
22,Indiana,5305,296,317,337,357
23,Kentucky,1787,NaN,NaN,NaN,NaN
24,Minnesota,3297,292,355,414,477
25,Oklahoma,1634,NaN,NaN,NaN,NaN
26,Pennsylvania,9816,317,389,462,550
27,South Carolina,4283,94,91,86,82
28,District of Columbia,670,NaN,NaN,NaN,NaN
29,Kansas,1410,NaN,NaN,NaN,NaN
30,Missouri,3578,190,204,221,237
31,Vermont,63,NaN,NaN,NaN,NaN
32,Virginia,3938,92,108,125,143
33,Connecticut,4828,75,82,86,91
34,Iowa,2202,161,190,220,249
35,Louisiana,6260,95,101,107,113
36,Ohio,5996,185,187,188,186
37,Michigan,8875,408,428,441,453
38,South Dakota,819,NaN,NaN,NaN,NaN
39,Arkansas,2357,141,159,181,205
40,Delaware,748,NaN,NaN,NaN,NaN
41,Mississippi,3676,96,104,111,121
42,New Mexico,1383,NaN,NaN,NaN,NaN
43,North Dakota,846,NaN,NaN,NaN,NaN
44,Wyoming,176,NaN,NaN,NaN,NaN
45,Alaska,103,NaN,NaN,NaN,NaN
46,Maine,176,NaN,NaN,NaN,NaN
47,Alabama,3457,156,170,184,201
48,Idaho,849,NaN,NaN,NaN,NaN
49,Montana,603,NaN,NaN,NaN,NaN
50,Puerto Rico,1017,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,103,NaN,NaN,NaN,NaN
53,West Virginia,662,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
