,State,515,521,528,535,542
0,Washington,447203,4454,4280,4129,4005
1,Illinois,1388634,1901,1391,1015,737
2,California,3808258,13025,14100,15390,16894
3,Arizona,889727,2856,2784,2683,2610
4,Massachusetts,709395,16970,25882,39389,59994
5,Wisconsin,676673,483,364,276,208
6,Texas,2985659,8931,8390,7821,7317
7,Nebraska,223986,505,482,449,456
8,Utah,411610,3010,3475,4011,4554
9,Oregon,206777,1815,1695,1616,1492
10,Florida,2354416,1830,1235,824,543
11,New York,2111845,2819,2292,1931,1622
12,Rhode Island,152383,4389,9725,20427,40170
13,Georgia,1131048,4452,4407,4343,4276
14,New Hampshire,99254,193,137,110,82
15,North Carolina,1010113,2210,1802,1448,1172
16,New Jersey,1021182,11180,16573,24524,36036
17,Colorado,553868,4171,3863,3593,3364
18,Maryland,461739,366,240,159,106
19,Nevada,328875,1408,1348,1293,1255
20,Tennessee,866027,7022,9054,11523,14546
21,Hawaii,37353,304,288,275,261
22,Indiana,751242,2638,2292,1984,1729
23,Kentucky,463337,1786,1526,1354,1181
24,Minnesota,604509,967,763,604,507
25,Oklahoma,455535,764,729,717,720
26,Pennsylvania,1214895,1999,1476,1071,784
27,South Carolina,595448,2740,2543,2313,2077
28,District of Columbia,49243,55,43,33,28
29,Kansas,317610,506,418,381,341
30,Missouri,617498,6413,6963,7632,8494
31,Vermont,24360,31,22,15,9
32,Virginia,678649,493,328,217,151
33,Connecticut,348665,378,290,225,165
34,Iowa,373098,1515,1304,1126,977
35,Louisiana,477453,2569,2442,2347,2251
36,Ohio,1108902,1516,1122,855,651
37,Michigan,998149,7539,7464,7299,7134
38,South Dakota,124393,51,42,36,29
39,Arkansas,345605,2445,2783,3197,3692
40,Delaware,109548,113,78,54,38
41,Mississippi,319948,625,564,522,485
42,New Mexico,204698,1736,1956,2252,2620
43,North Dakota,110567,141,115,93,77
44,Wyoming,61490,355,336,324,306
45,Alaska,70875,682,866,1093,1350
46,Maine,68826,141,88,54,34
47,Alabama,548657,1846,1534,1294,1109
48,Idaho,194006,634,602,575,550
49,Montana,113167,428,400,380,347
50,Puerto Rico,139753,NaN,NaN,NaN,NaN
51,Virgin Islands,3752,NaN,NaN,NaN,NaN
52,Guam,8267,NaN,NaN,NaN,NaN
53,West Virginia,163382,243,172,109,75
54,Northern Mariana Islands,183,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
