,State,292,297,304,311,318
0,Washington,2460,46,50,46,39
1,Illinois,10563,705,883,929,958
2,California,18021,282,301,268,240
3,Arizona,6164,268,370,428,479
4,Massachusetts,10163,247,280,264,246
5,Wisconsin,2595,310,364,349,333
6,Texas,19217,749,867,839,803
7,Nebraska,710,46,52,48,45
8,Utah,661,46,48,41,33
9,Oregon,734,41,48,47,45
10,Florida,17179,361,359,307,261
11,New York,33923,192,218,200,184
12,Rhode Island,1233,17,20,17,14
13,Georgia,8677,139,143,124,103
14,New Hampshire,489,7,8,7,6
15,North Carolina,4615,202,255,278,293
16,New Jersey,16440,113,115,112,105
17,Colorado,2408,119,149,165,174
18,Maryland,4221,128,153,156,154
19,Nevada,1852,48,58,58,56
20,Tennessee,3610,215,233,199,169
21,Hawaii,221,15,17,15,14
22,Indiana,4664,505,599,595,581
23,Kentucky,1576,95,109,102,93
24,Minnesota,2729,390,531,622,737
25,Oklahoma,1444,136,155,150,142
26,Pennsylvania,9008,172,186,160,133
27,South Carolina,4041,224,251,239,223
28,District of Columbia,655,3,4,3,2
29,Kansas,1181,63,69,57,47
30,Missouri,3165,139,143,118,95
31,Vermont,59,0,0,0,0
32,Virginia,3713,64,63,54,45
33,Connecticut,4698,37,45,44,43
34,Iowa,1872,99,106,93,80
35,Louisiana,6048,201,230,215,202
36,Ohio,5524,217,258,263,263
37,Michigan,8008,191,220,203,181
38,South Dakota,537,209,298,362,420
39,Arkansas,2108,205,224,205,189
40,Delaware,719,25,28,26,24
41,Mississippi,3443,133,153,146,139
42,New Mexico,1130,181,238,265,291
43,North Dakota,644,152,177,170,158
44,Wyoming,114,18,30,46,54
45,Alaska,84,3,3,2,1
46,Maine,153,8,9,9,8
47,Alabama,3084,103,121,119,112
48,Idaho,698,72,85,78,71
49,Montana,457,145,172,166,158
50,Puerto Rico,882,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,90,NaN,NaN,NaN,NaN
53,West Virginia,530,43,55,59,62
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
