,State,368,374,381,388,395
0,Washington,4114,194,177,185,209
1,Illinois,20680,744,618,546,510
2,California,37121,2514,2065,1617,1319
3,Arizona,12238,1094,1012,1013,1077
4,Massachusetts,14133,567,493,449,448
5,Wisconsin,6190,218,171,113,105
6,Texas,34911,2063,1930,1855,1909
7,Nebraska,1879,48,49,67,89
8,Utah,1595,48,42,36,35
9,Oregon,1880,75,67,42,37
10,Florida,25293,1065,934,837,827
11,New York,42325,1644,1589,1585,1647
12,Rhode Island,2083,98,98,105,103
13,Georgia,13250,449,445,478,527
14,New Hampshire,987,60,63,73,81
15,North Carolina,8695,497,437,404,384
16,New Jersey,20951,655,622,580,562
17,Colorado,5505,173,133,108,103
18,Maryland,6865,290,241,193,175
19,Nevada,4026,215,191,174,169
20,Tennessee,8859,303,228,188,163
21,Hawaii,341,7,7,7,7
22,Indiana,9716,328,254,197,162
23,Kentucky,3421,145,131,138,146
24,Minnesota,6163,128,108,102,106
25,Oklahoma,3279,142,117,86,84
26,Pennsylvania,20532,1144,941,824,781
27,South Carolina,6547,448,428,418,403
28,District of Columbia,872,33,28,23,21
29,Kansas,3587,241,213,172,157
30,Missouri,6781,202,143,103,92
31,Vermont,170,7,7,7,11
32,Virginia,6078,292,302,296,295
33,Connecticut,6819,315,290,296,331
34,Iowa,4487,98,92,79,79
35,Louisiana,8565,299,230,171,130
36,Ohio,10711,380,320,270,242
37,Michigan,15181,494,393,351,354
38,South Dakota,1705,26,15,11,7
39,Arkansas,4606,212,169,131,106
40,Delaware,1041,35,35,35,35
41,Mississippi,5772,211,180,153,128
42,New Mexico,3145,148,129,96,75
43,North Dakota,1436,7,1,0,0
44,Wyoming,571,21,21,17,14
45,Alaska,259,0,0,0,0
46,Maine,544,55,56,46,44
47,Alabama,6660,346,300,273,255
48,Idaho,1669,29,28,22,21
49,Montana,1151,35,28,25,20
50,Puerto Rico,1773,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,128,NaN,NaN,NaN,NaN
53,West Virginia,1895,113,76,57,45
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
