,State,824,829,836,843,850
0,Washington,NaN,57,50,47,46
1,Illinois,NaN,34,29,27,27
2,California,NaN,305,247,209,183
3,Arizona,NaN,85,74,68,65
4,Massachusetts,NaN,25,22,23,23
5,Wisconsin,NaN,48,43,42,42
6,Texas,NaN,89,73,65,60
7,Nebraska,NaN,23,20,20,21
8,Utah,NaN,21,19,20,21
9,Oregon,NaN,64,60,60,60
10,Florida,NaN,124,105,94,87
11,New York,NaN,38,34,34,34
12,Rhode Island,NaN,18,17,18,20
13,Georgia,NaN,57,48,44,42
14,New Hampshire,NaN,21,19,21,22
15,North Carolina,NaN,54,47,43,42
16,New Jersey,NaN,28,26,27,28
17,Colorado,NaN,48,42,40,39
18,Maryland,NaN,21,19,20,21
19,Nevada,NaN,44,39,39,40
20,Tennessee,NaN,53,47,46,46
21,Hawaii,NaN,14,13,15,18
22,Indiana,NaN,20,19,20,21
23,Kentucky,NaN,120,109,104,100
24,Minnesota,NaN,55,46,43,41
25,Oklahoma,NaN,48,42,40,40
26,Pennsylvania,NaN,29,25,25,25
27,South Carolina,NaN,30,26,26,26
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,57,48,42,38
30,Missouri,NaN,35,29,27,27
31,Vermont,NaN,19,17,19,20
32,Virginia,NaN,37,30,28,28
33,Connecticut,NaN,35,31,30,31
34,Iowa,NaN,29,25,24,25
35,Louisiana,NaN,29,26,26,27
36,Ohio,NaN,22,20,21,22
37,Michigan,NaN,26,23,23,24
38,South Dakota,NaN,20,18,20,21
39,Arkansas,NaN,43,38,37,36
40,Delaware,NaN,21,20,21,22
41,Mississippi,NaN,20,18,19,20
42,New Mexico,NaN,35,32,33,34
43,North Dakota,NaN,19,18,19,20
44,Wyoming,NaN,19,18,19,20
45,Alaska,NaN,7,10,12,15
46,Maine,NaN,27,25,25,26
47,Alabama,NaN,49,41,38,37
48,Idaho,NaN,22,20,21,22
49,Montana,NaN,18,17,18,20
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,31,28,28,28
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
