,Region,656,661,668,675,682
0,Belgium,,109,109,105,98
1,Bulgaria,,940,915,869,820
2,Czechia,,266,287,277,258
3,Denmark,,10,9,8,7
4,Germany,,795,756,709,665
5,Estonia,,95,106,110,107
6,Ireland,,70,67,63,60
7,Greece,,423,502,560,578
8,Spain,,170,158,143,130
9,France,,151,137,126,116
10,Croatia,,257,246,232,218
11,Italy,,288,310,331,339
12,Cyprus,,2,1,1,0
13,Latvia,,265,275,268,255
14,Lithuania,,261,267,262,249
15,Luxembourg,,1,1,1,1
16,Hungary,,488,496,447,381
17,Malta,,2,2,1,1
18,Netherlands,,176,184,175,162
19,Austria,,142,139,128,116
20,Poland,,984,1134,1193,1170
21,Portugal,,29,26,22,20
22,Romania,,3285,3191,3015,2803
23,Slovenia,,96,105,104,99
24,Slovakia,,190,209,221,224
25,Finland,,16,15,13,12
26,Sweden,,27,28,27,25
27,United Kingdom,,1214,1166,1089,1009
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,1,1,0
31,Switzerland,,41,40,38,36
