,Region,509,514,521,528,535
0,Belgium,,49,37,29,22
1,Bulgaria,,38,27,21,18
2,Czechia,,35,24,17,12
3,Denmark,,4,4,4,4
4,Germany,,503,373,265,180
5,Estonia,,2,1,0,0
6,Ireland,,2,0,0,0
7,Greece,,122,86,59,40
8,Spain,,266,243,222,204
9,France,,331,250,189,144
10,Croatia,,28,14,6,2
11,Italy,,387,318,269,236
12,Cyprus,,1,1,0,0
13,Latvia,,38,33,29,24
14,Lithuania,,36,31,27,25
15,Luxembourg,,1,1,1,0
16,Hungary,,38,19,9,5
17,Malta,,0,0,0,0
18,Netherlands,,37,28,20,13
19,Austria,,13,7,4,2
20,Poland,,413,343,295,259
21,Portugal,,4,3,2,2
22,Romania,,391,357,328,303
23,Slovenia,,9,6,4,3
24,Slovakia,,57,48,40,34
25,Finland,,5,5,5,5
26,Sweden,,33,28,25,21
27,United Kingdom,,83,99,108,105
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,3,3,2,2
31,Switzerland,,22,20,18,16
