,Region,649,654,661,668,675
0,Belgium,,144,159,164,159
1,Bulgaria,,848,818,763,705
2,Czechia,,125,115,103,92
3,Denmark,,18,18,16,14
4,Germany,,631,624,596,567
5,Estonia,,52,55,56,54
6,Ireland,,65,61,57,53
7,Greece,,278,255,233,213
8,Spain,,187,180,166,149
9,France,,167,152,138,126
10,Croatia,,189,185,175,165
11,Italy,,222,219,225,235
12,Cyprus,,7,6,6,5
13,Latvia,,203,213,209,197
14,Lithuania,,205,187,171,157
15,Luxembourg,,1,1,1,1
16,Hungary,,218,243,254,248
17,Malta,,2,2,1,1
18,Netherlands,,98,102,97,89
19,Austria,,93,94,92,87
20,Poland,,695,799,812,772
21,Portugal,,31,27,23,20
22,Romania,,2899,2739,2552,2364
23,Slovenia,,68,80,88,89
24,Slovakia,,107,102,95,87
25,Finland,,14,12,11,10
26,Sweden,,25,28,28,27
27,United Kingdom,,1193,1223,1173,1095
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,0,0
30,Norway,,3,3,2,1
31,Switzerland,,46,51,48,44
