,Region,453,458,465,472,479
0,Belgium,,309,299,265,216
1,Bulgaria,,694,654,616,580
2,Czechia,,494,358,254,177
3,Denmark,,11,9,7,5
4,Germany,,1551,1701,1841,1940
5,Estonia,,69,67,65,62
6,Ireland,,52,44,36,31
7,Greece,,571,570,555,534
8,Spain,,324,162,70,27
9,France,,1918,1774,1599,1411
10,Croatia,,301,317,311,288
11,Italy,,2741,2616,2494,2378
12,Cyprus,,18,18,16,14
13,Latvia,,63,62,59,55
14,Lithuania,,76,77,76,73
15,Luxembourg,,10,8,6,5
16,Hungary,,1756,1668,1564,1454
17,Malta,,3,1,0,0
18,Netherlands,,126,111,97,85
19,Austria,,214,204,190,175
20,Poland,,4024,4122,4061,3946
21,Portugal,,39,32,25,18
22,Romania,,1140,1141,1117,1090
23,Slovenia,,39,35,31,28
24,Slovakia,,531,497,466,437
25,Finland,,14,13,12,11
26,Sweden,,143,137,124,111
27,United Kingdom,,128,95,71,54
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,19,20,21,21
31,Switzerland,,43,33,27,23
