,Region,558,563,570,577,584
0,Belgium,,15,17,17,15
1,Bulgaria,,20,19,18,16
2,Czechia,,13,13,12,11
3,Denmark,,3,4,4,3
4,Germany,,122,134,146,145
5,Estonia,,1,1,1,1
6,Ireland,,12,13,14,14
7,Greece,,76,84,85,80
8,Spain,,244,268,268,250
9,France,,248,310,351,354
10,Croatia,,12,13,14,14
11,Italy,,101,109,110,103
12,Cyprus,,15,15,13,12
13,Latvia,,0,0,0,0
14,Lithuania,,2,2,3,3
15,Luxembourg,,1,1,1,1
16,Hungary,,7,7,6,6
17,Malta,,3,3,3,2
18,Netherlands,,34,36,36,33
19,Austria,,10,11,11,11
20,Poland,,12,9,7,6
21,Portugal,,61,56,51,46
22,Romania,,69,53,45,42
23,Slovenia,,2,3,3,3
24,Slovakia,,4,4,4,4
25,Finland,,4,5,5,4
26,Sweden,,4,4,4,3
27,United Kingdom,,607,639,630,605
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,9,10,11,10
