,Region,516,521,528,535,542
0,Belgium,,47,37,30,25
1,Bulgaria,,45,25,16,12
2,Czechia,,17,11,8,6
3,Denmark,,7,7,6,5
4,Germany,,389,278,190,124
5,Estonia,,1,1,0,0
6,Ireland,,13,12,10,9
7,Greece,,81,52,32,19
8,Spain,,66,30,11,3
9,France,,189,127,88,63
10,Croatia,,15,7,3,1
11,Italy,,192,115,63,32
12,Cyprus,,3,2,2,2
13,Latvia,,33,28,24,20
14,Lithuania,,23,18,14,11
15,Luxembourg,,1,1,1,1
16,Hungary,,11,5,3,1
17,Malta,,0,0,0,0
18,Netherlands,,23,16,10,7
19,Austria,,8,5,3,2
20,Poland,,118,63,31,14
21,Portugal,,15,16,15,13
22,Romania,,743,676,612,554
23,Slovenia,,7,5,3,2
24,Slovakia,,32,26,21,17
25,Finland,,1,0,0,0
26,Sweden,,11,6,3,1
27,United Kingdom,,100,109,106,97
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,3,3,3,3
31,Switzerland,,6,4,2,1
