,Region,404,409,416,423,430
0,Belgium,,148,113,85,63
1,Bulgaria,,260,242,227,214
2,Czechia,,1076,1012,970,942
3,Denmark,,15,8,5,4
4,Germany,,1664,1224,878,613
5,Estonia,,49,47,45,44
6,Ireland,,139,109,86,69
7,Greece,,192,180,167,156
8,Spain,,1352,933,618,396
9,France,,1180,787,498,308
10,Croatia,,82,73,67,61
11,Italy,,1731,1544,1377,1228
12,Cyprus,,2,1,0,0
13,Latvia,,61,48,37,28
14,Lithuania,,73,62,52,44
15,Luxembourg,,11,10,9,7
16,Hungary,,699,724,721,683
17,Malta,,10,9,8,7
18,Netherlands,,313,276,245,219
19,Austria,,144,130,118,109
20,Poland,,1599,1497,1344,1176
21,Portugal,,246,159,123,105
22,Romania,,429,398,371,346
23,Slovenia,,43,33,25,20
24,Slovakia,,664,638,612,588
25,Finland,,13,12,11,10
26,Sweden,,94,56,33,18
27,United Kingdom,,1811,1454,1254,1130
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,7,5,4
31,Switzerland,,111,92,76,63
