,Region,411,416,423,430,437
0,Belgium,,180,169,157,150
1,Bulgaria,,408,449,472,470
2,Czechia,,1440,1514,1502,1421
3,Denmark,,20,20,20,18
4,Germany,,1075,608,315,159
5,Estonia,,70,78,80,76
6,Ireland,,96,72,55,43
7,Greece,,265,272,259,235
8,Spain,,1255,929,674,481
9,France,,1681,1438,1224,1034
10,Croatia,,56,45,36,30
11,Italy,,1960,1869,1633,1282
12,Cyprus,,3,3,2,1
13,Latvia,,56,45,37,29
14,Lithuania,,66,56,49,43
15,Luxembourg,,11,10,9,8
16,Hungary,,906,986,1023,1006
17,Malta,,16,14,12,10
18,Netherlands,,249,216,187,163
19,Austria,,140,133,129,126
20,Poland,,1471,1404,1325,1254
21,Portugal,,124,71,48,36
22,Romania,,515,496,460,411
23,Slovenia,,39,33,30,25
24,Slovakia,,633,582,516,444
25,Finland,,18,17,16,14
26,Sweden,,107,99,97,92
27,United Kingdom,,761,362,216,157
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,11,11,10,9
31,Switzerland,,85,70,59,49
