,Region,635,640,647,654,661
0,Belgium,,73,78,86,93
1,Bulgaria,,650,656,615,556
2,Czechia,,27,26,25,23
3,Denmark,,7,7,7,7
4,Germany,,418,427,428,413
5,Estonia,,30,30,29,27
6,Ireland,,27,24,21,19
7,Greece,,204,196,179,160
8,Spain,,147,107,77,54
9,France,,135,109,88,73
10,Croatia,,121,123,118,111
11,Italy,,232,202,174,149
12,Cyprus,,5,5,5,5
13,Latvia,,86,84,80,74
14,Lithuania,,228,238,224,203
15,Luxembourg,,1,1,1,1
16,Hungary,,56,53,49,45
17,Malta,,1,1,0,0
18,Netherlands,,22,20,17,15
19,Austria,,65,60,54,47
20,Poland,,291,306,299,287
21,Portugal,,44,40,35,31
22,Romania,,2438,2448,2315,2137
23,Slovenia,,30,27,25,22
24,Slovakia,,95,89,83,76
25,Finland,,15,15,14,13
26,Sweden,,9,4,1,0
27,United Kingdom,,826,800,774,724
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,14,15,13,10
31,Switzerland,,24,20,17,15
