,Region,530,535,542,549,556
0,Belgium,,18,14,11,9
1,Bulgaria,,29,22,17,14
2,Czechia,,12,9,7,5
3,Denmark,,4,3,2,1
4,Germany,,190,124,77,45
5,Estonia,,1,0,0,0
6,Ireland,,9,8,7,6
7,Greece,,47,35,26,21
8,Spain,,109,108,104,96
9,France,,119,94,76,62
10,Croatia,,5,1,0,0
11,Italy,,83,46,25,14
12,Cyprus,,1,1,1,1
13,Latvia,,18,14,12,10
14,Lithuania,,8,5,3,2
15,Luxembourg,,0,0,0,0
16,Hungary,,3,1,0,0
17,Malta,,0,0,0,0
18,Netherlands,,5,3,3,2
19,Austria,,4,3,3,2
20,Poland,,90,69,55,45
21,Portugal,,33,35,34,32
22,Romania,,644,565,493,429
23,Slovenia,,2,1,1,0
24,Slovakia,,11,8,5,4
25,Finland,,3,3,3,3
26,Sweden,,3,1,1,0
27,United Kingdom,,107,98,88,79
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,7,5,4,2
