,Region,663,668,675,682,689
0,Belgium,,174,181,177,167
1,Bulgaria,,1173,1160,1120,1075
2,Czechia,,431,451,430,399
3,Denmark,,22,21,20,19
4,Germany,,1254,1314,1256,1158
5,Estonia,,89,92,90,86
6,Ireland,,72,69,65,61
7,Greece,,498,545,555,533
8,Spain,,164,149,134,122
9,France,,231,250,253,242
10,Croatia,,459,538,579,570
11,Italy,,387,415,424,409
12,Cyprus,,7,7,6,6
13,Latvia,,301,311,304,293
14,Lithuania,,223,211,197,184
15,Luxembourg,,6,7,8,7
16,Hungary,,716,697,603,507
17,Malta,,1,1,0,0
18,Netherlands,,247,276,276,263
19,Austria,,243,286,303,294
20,Poland,,1320,1392,1344,1266
21,Portugal,,40,38,36,33
22,Romania,,2479,2294,2112,1938
23,Slovenia,,116,122,119,112
24,Slovakia,,310,344,354,343
25,Finland,,29,33,36,38
26,Sweden,,28,27,25,24
27,United Kingdom,,1161,1087,1010,936
28,Iceland,,1,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,7,8,8,8
31,Switzerland,,44,41,38,35
