,Region,495,500,507,514,521
0,Belgium,,71,51,37,27
1,Bulgaria,,109,70,46,31
2,Czechia,,77,54,37,26
3,Denmark,,3,2,2,2
4,Germany,,901,792,690,589
5,Estonia,,6,4,2,1
6,Ireland,,3,1,1,0
7,Greece,,231,176,129,92
8,Spain,,249,218,191,168
9,France,,541,373,249,162
10,Croatia,,90,54,30,15
11,Italy,,687,561,470,406
12,Cyprus,,3,1,0,0
13,Latvia,,55,53,50,46
14,Lithuania,,67,64,60,57
15,Luxembourg,,1,1,1,0
16,Hungary,,141,74,37,18
17,Malta,,0,0,0,0
18,Netherlands,,72,61,53,46
19,Austria,,36,23,13,7
20,Poland,,693,529,422,350
21,Portugal,,6,5,4,3
22,Romania,,222,151,103,74
23,Slovenia,,17,12,9,6
24,Slovakia,,108,93,81,71
25,Finland,,11,12,11,9
26,Sweden,,72,63,56,50
27,United Kingdom,,38,33,29,27
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,1,1
31,Switzerland,,26,23,20,17
