,Region,733,738,745,752,759
0,Belgium,,152,158,145,125
1,Bulgaria,,614,641,633,582
2,Czechia,,127,95,110,151
3,Denmark,,125,131,131,126
4,Germany,,1145,1044,932,836
5,Estonia,,28,30,29,28
6,Ireland,,72,73,69,65
7,Greece,,684,716,699,638
8,Spain,,1104,1223,1250,1208
9,France,,1698,1754,1738,1661
10,Croatia,,268,280,287,278
11,Italy,,2797,3088,3214,3167
12,Cyprus,,39,45,48,47
13,Latvia,,84,86,85,81
14,Lithuania,,91,81,72,64
15,Luxembourg,,11,11,11,11
16,Hungary,,441,414,373,321
17,Malta,,28,30,29,27
18,Netherlands,,65,73,82,80
19,Austria,,99,126,148,153
20,Poland,,1705,1512,1373,1270
21,Portugal,,321,388,431,437
22,Romania,,336,385,431,466
23,Slovenia,,57,59,59,55
24,Slovakia,,347,338,307,277
25,Finland,,34,27,21,17
26,Sweden,,204,237,255,255
27,United Kingdom,,2559,2833,2880,2758
28,Iceland,,3,3,3,3
29,Liechtenstein,,1,2,2,2
30,Norway,,31,32,32,32
31,Switzerland,,108,115,128,140
