,Region,684,689,696,703,710
0,Belgium,,328,327,314,296
1,Bulgaria,,723,654,592,536
2,Czechia,,928,936,895,834
3,Denmark,,85,88,85,80
4,Germany,,2281,2300,2206,2073
5,Estonia,,25,17,12,8
6,Ireland,,43,39,36,33
7,Greece,,696,687,655,614
8,Spain,,203,235,264,281
9,France,,625,653,636,597
10,Croatia,,494,511,524,519
11,Italy,,640,681,682,652
12,Cyprus,,8,9,10,11
13,Latvia,,118,88,64,45
14,Lithuania,,137,120,106,93
15,Luxembourg,,11,11,10,10
16,Hungary,,1181,1132,1062,987
17,Malta,,2,2,2,2
18,Netherlands,,439,478,492,481
19,Austria,,462,463,441,413
20,Poland,,3560,4181,4669,4928
21,Portugal,,128,141,144,139
22,Romania,,563,326,188,116
23,Slovenia,,125,119,111,103
24,Slovakia,,607,674,699,682
25,Finland,,59,61,60,58
26,Sweden,,28,31,35,39
27,United Kingdom,,770,662,559,482
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,52,52,49,46
31,Switzerland,,125,133,133,125
