,Region,425,430,437,444,451
0,Belgium,,202,177,149,122
1,Bulgaria,,811,843,807,708
2,Czechia,,1556,1529,1450,1349
3,Denmark,,6,4,3,3
4,Germany,,1078,917,773,639
5,Estonia,,73,68,58,46
6,Ireland,,59,46,37,30
7,Greece,,423,448,445,417
8,Spain,,632,504,348,197
9,France,,1407,1197,992,802
10,Croatia,,90,87,78,67
11,Italy,,2813,2819,2655,2377
12,Cyprus,,4,3,2,1
13,Latvia,,52,45,40,34
14,Lithuania,,65,49,37,29
15,Luxembourg,,29,29,26,22
16,Hungary,,1415,1502,1501,1429
17,Malta,,21,20,18,16
18,Netherlands,,174,148,125,106
19,Austria,,201,200,180,150
20,Poland,,2220,2246,2141,2001
21,Portugal,,50,37,29,23
22,Romania,,728,761,771,753
23,Slovenia,,27,16,7,2
24,Slovakia,,569,543,519,497
25,Finland,,15,14,13,12
26,Sweden,,127,117,107,99
27,United Kingdom,,359,212,141,104
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,6,5,5,4
31,Switzerland,,68,59,51,44
