,Region,747,752,759,766,773
0,Belgium,,237,215,192,171
1,Bulgaria,,535,498,446,393
2,Czechia,,221,244,230,195
3,Denmark,,153,155,152,148
4,Germany,,884,880,924,942
5,Estonia,,29,27,25,24
6,Ireland,,76,73,69,64
7,Greece,,754,724,668,610
8,Spain,,1222,1265,1260,1204
9,France,,1956,1917,1816,1693
10,Croatia,,391,397,376,346
11,Italy,,2899,2822,2587,2237
12,Cyprus,,14,12,11,10
13,Latvia,,91,108,128,147
14,Lithuania,,118,117,110,101
15,Luxembourg,,7,7,6,6
16,Hungary,,458,430,385,338
17,Malta,,23,23,22,21
18,Netherlands,,63,61,55,50
19,Austria,,137,140,135,127
20,Poland,,1324,1345,1404,1440
21,Portugal,,377,374,353,330
22,Romania,,691,762,776,740
23,Slovenia,,124,132,135,132
24,Slovakia,,124,121,140,163
25,Finland,,102,105,100,95
26,Sweden,,342,360,350,330
27,United Kingdom,,2622,2645,2550,2387
28,Iceland,,2,2,2,2
29,Liechtenstein,,1,1,1,1
30,Norway,,26,26,25,23
31,Switzerland,,96,95,92,85
