,Region,614,619,626,633,640
0,Belgium,,52,52,49,45
1,Bulgaria,,480,483,471,447
2,Czechia,,13,12,12,11
3,Denmark,,16,15,15,14
4,Germany,,441,426,400,372
5,Estonia,,17,16,16,16
6,Ireland,,30,28,25,23
7,Greece,,237,216,194,173
8,Spain,,324,241,173,120
9,France,,223,165,120,89
10,Croatia,,97,102,101,98
11,Italy,,416,408,378,337
12,Cyprus,,2,1,0,0
13,Latvia,,40,40,37,34
14,Lithuania,,127,152,187,220
15,Luxembourg,,1,1,1,1
16,Hungary,,32,34,34,32
17,Malta,,5,5,4,4
18,Netherlands,,28,24,20,17
19,Austria,,77,78,75,70
20,Poland,,116,133,140,138
21,Portugal,,40,34,29,25
22,Romania,,912,1090,1212,1257
23,Slovenia,,36,38,38,36
24,Slovakia,,26,27,26,25
25,Finland,,13,13,12,10
26,Sweden,,83,87,80,70
27,United Kingdom,,955,867,786,715
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,8,8,8,8
31,Switzerland,,36,32,29,26
