,Region,817,822,829,836,843
0,Belgium,,139,126,114,104
1,Bulgaria,,66,51,40,32
2,Czechia,,107,93,80,69
3,Denmark,,85,65,49,36
4,Germany,,1379,1310,1250,1197
5,Estonia,,16,13,10,8
6,Ireland,,69,61,52,45
7,Greece,,475,450,414,379
8,Spain,,126,89,65,50
9,France,,802,730,659,596
10,Croatia,,48,40,34,29
11,Italy,,947,846,746,655
12,Cyprus,,22,20,19,17
13,Latvia,,33,28,24,20
14,Lithuania,,39,31,24,20
15,Luxembourg,,7,6,5,4
16,Hungary,,106,78,57,42
17,Malta,,16,15,14,13
18,Netherlands,,72,65,58,52
19,Austria,,213,194,168,135
20,Poland,,133,69,37,22
21,Portugal,,126,112,99,88
22,Romania,,112,108,106,104
23,Slovenia,,24,22,20,19
24,Slovakia,,143,119,99,82
25,Finland,,135,124,114,104
26,Sweden,,91,78,68,61
27,United Kingdom,,2562,2398,2216,2039
28,Iceland,,3,2,2,2
29,Liechtenstein,,0,0,0,0
30,Norway,,69,45,29,18
31,Switzerland,,17,7,1,0
