,Region,677,682,689,696,703
0,Belgium,,313,334,336,324
1,Bulgaria,,800,723,654,592
2,Czechia,,951,1062,1073,1022
3,Denmark,,72,82,84,81
4,Germany,,1969,2068,2031,1923
5,Estonia,,54,49,44,40
6,Ireland,,46,42,38,35
7,Greece,,690,723,714,681
8,Spain,,111,100,91,84
9,France,,409,432,428,406
10,Croatia,,511,518,496,463
11,Italy,,534,558,551,521
12,Cyprus,,4,3,3,3
13,Latvia,,180,157,135,116
14,Lithuania,,162,147,133,121
15,Luxembourg,,6,6,6,6
16,Hungary,,1128,1116,1058,988
17,Malta,,4,4,3,3
18,Netherlands,,388,447,487,501
19,Austria,,439,479,480,457
20,Poland,,3173,3953,4648,5120
21,Portugal,,106,124,136,139
22,Romania,,1013,657,406,246
23,Slovenia,,138,137,131,123
24,Slovakia,,457,473,460,434
25,Finland,,57,61,62,60
26,Sweden,,35,39,42,42
27,United Kingdom,,851,755,643,543
28,Iceland,,1,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,63,67,66,63
31,Switzerland,,88,96,99,97
