,Region,418,423,430,437,444
0,Belgium,,170,158,150,146
1,Bulgaria,,636,680,670,607
2,Czechia,,1615,1680,1664,1602
3,Denmark,,20,20,18,14
4,Germany,,1094,859,679,538
5,Estonia,,74,76,71,61
6,Ireland,,80,62,49,39
7,Greece,,358,395,415,412
8,Spain,,949,692,496,352
9,France,,1536,1313,1099,899
10,Croatia,,81,72,63,54
11,Italy,,2289,2372,2350,2207
12,Cyprus,,4,5,4,2
13,Latvia,,60,53,46,40
14,Lithuania,,61,54,48,43
15,Luxembourg,,21,19,17,13
16,Hungary,,1141,1207,1193,1125
17,Malta,,19,17,15,13
18,Netherlands,,201,170,143,121
19,Austria,,165,171,171,159
20,Poland,,1879,1963,1969,1880
21,Portugal,,71,48,36,29
22,Romania,,578,583,572,547
23,Slovenia,,33,30,25,19
24,Slovakia,,661,619,560,492
25,Finland,,18,17,16,15
26,Sweden,,99,97,92,86
27,United Kingdom,,500,263,167,125
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,9,10,9,8
31,Switzerland,,60,52,45,39
