,Region,565,570,577,584,591
0,Belgium,,28,30,29,26
1,Bulgaria,,25,31,37,42
2,Czechia,,8,7,6,5
3,Denmark,,3,3,2,2
4,Germany,,126,159,195,217
5,Estonia,,2,2,2,1
6,Ireland,,11,11,11,11
7,Greece,,100,100,93,84
8,Spain,,500,470,410,345
9,France,,323,374,389,370
10,Croatia,,14,15,15,14
11,Italy,,158,181,192,188
12,Cyprus,,19,18,16,14
13,Latvia,,5,5,5,4
14,Lithuania,,9,11,12,13
15,Luxembourg,,1,1,1,1
16,Hungary,,5,4,4,4
17,Malta,,2,2,2,1
18,Netherlands,,45,44,40,35
19,Austria,,9,11,11,11
20,Poland,,22,18,15,12
21,Portugal,,96,91,85,78
22,Romania,,34,31,29,27
23,Slovenia,,2,3,3,3
24,Slovakia,,4,4,4,4
25,Finland,,3,3,3,3
26,Sweden,,4,4,4,3
27,United Kingdom,,635,599,549,497
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,5,6,7,7
31,Switzerland,,13,14,13,12
