,Region,761,766,773,780,787
0,Belgium,,315,292,269,248
1,Bulgaria,,622,605,575,537
2,Czechia,,456,420,375,334
3,Denmark,,248,247,233,216
4,Germany,,1364,1362,1287,1190
5,Estonia,,59,59,57,53
6,Ireland,,108,107,103,96
7,Greece,,553,502,454,410
8,Spain,,2086,2108,2032,1917
9,France,,1948,1825,1674,1513
10,Croatia,,307,277,250,224
11,Italy,,1920,1717,1528,1355
12,Cyprus,,37,37,34,31
13,Latvia,,85,83,78,72
14,Lithuania,,141,136,127,117
15,Luxembourg,,13,12,11,10
16,Hungary,,661,625,575,526
17,Malta,,10,8,6,4
18,Netherlands,,77,70,64,58
19,Austria,,177,169,158,147
20,Poland,,1855,1681,1436,1212
21,Portugal,,292,269,247,226
22,Romania,,1137,1127,1072,1010
23,Slovenia,,125,124,118,109
24,Slovakia,,104,89,77,67
25,Finland,,123,120,114,107
26,Sweden,,402,401,385,363
27,United Kingdom,,811,535,344,222
28,Iceland,,5,5,5,5
29,Liechtenstein,,1,0,0,0
30,Norway,,40,38,35,32
31,Switzerland,,103,94,84,75
