,Region,544,549,556,563,570
0,Belgium,,21,19,18,17
1,Bulgaria,,21,17,14,11
2,Czechia,,10,9,7,6
3,Denmark,,3,3,3,3
4,Germany,,113,99,98,98
5,Estonia,,2,2,3,3
6,Ireland,,6,4,3,1
7,Greece,,29,27,26,26
8,Spain,,77,82,82,75
9,France,,106,100,90,78
10,Croatia,,4,3,4,3
11,Italy,,91,93,97,98
12,Cyprus,,3,5,6,5
13,Latvia,,8,5,4,2
14,Lithuania,,4,3,3,2
15,Luxembourg,,0,0,0,0
16,Hungary,,4,4,4,3
17,Malta,,0,0,0,0
18,Netherlands,,10,11,11,10
19,Austria,,10,10,10,10
20,Poland,,51,32,19,11
21,Portugal,,46,44,41,38
22,Romania,,101,58,42,35
23,Slovenia,,1,1,1,0
24,Slovakia,,7,5,4,3
25,Finland,,2,2,2,2
26,Sweden,,5,4,4,4
27,United Kingdom,,287,287,272,254
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,2,1,0,0
