,Region,726,731,738,745,752
0,Belgium,,101,93,89,79
1,Bulgaria,,531,547,553,536
2,Czechia,,267,241,237,235
3,Denmark,,115,121,124,122
4,Germany,,1539,1583,1592,1475
5,Estonia,,22,22,24,26
6,Ireland,,78,88,90,86
7,Greece,,528,545,554,544
8,Spain,,864,1022,1140,1190
9,France,,1773,1930,2015,2004
10,Croatia,,230,232,244,254
11,Italy,,2232,2537,2751,2838
12,Cyprus,,19,22,25,27
13,Latvia,,84,90,93,93
14,Lithuania,,103,91,81,72
15,Luxembourg,,12,14,16,17
16,Hungary,,431,398,377,347
17,Malta,,19,20,18,17
18,Netherlands,,99,107,132,152
19,Austria,,79,99,126,148
20,Poland,,2691,2828,3012,3173
21,Portugal,,205,259,312,350
22,Romania,,342,492,658,774
23,Slovenia,,44,46,48,49
24,Slovakia,,230,173,123,86
25,Finland,,97,111,121,123
26,Sweden,,153,194,228,248
27,United Kingdom,,2304,2816,3167,3250
28,Iceland,,6,8,8,8
29,Liechtenstein,,1,1,2,2
30,Norway,,29,30,32,35
31,Switzerland,,125,131,142,152
