,Region,796,801,808,815,822
0,Belgium,,168,182,175,157
1,Bulgaria,,79,47,27,15
2,Czechia,,159,135,114,97
3,Denmark,,200,175,152,131
4,Germany,,670,454,287,172
5,Estonia,,39,33,28,24
6,Ireland,,59,63,61,52
7,Greece,,319,306,284,252
8,Spain,,395,328,286,260
9,France,,540,452,366,293
10,Croatia,,44,25,11,1
11,Italy,,981,1071,1111,1038
12,Cyprus,,26,28,29,28
13,Latvia,,55,45,36,30
14,Lithuania,,91,84,77,71
15,Luxembourg,,11,11,10,10
16,Hungary,,213,176,132,83
17,Malta,,9,9,7,6
18,Netherlands,,91,80,70,61
19,Austria,,229,218,194,161
20,Poland,,538,438,358,292
21,Portugal,,124,107,88,73
22,Romania,,181,156,146,142
23,Slovenia,,20,13,9,6
24,Slovakia,,150,129,109,92
25,Finland,,189,172,143,108
26,Sweden,,125,76,42,21
27,United Kingdom,,866,821,766,710
28,Iceland,,8,7,6,5
29,Liechtenstein,,2,1,1,1
30,Norway,,319,316,234,131
31,Switzerland,,131,123,112,103
