,Region,823,829,836,843,850
0,Belgium,,126,114,104,95
1,Bulgaria,,53,42,34,27
2,Czechia,,93,80,69,60
3,Denmark,,66,50,37,28
4,Germany,,1122,1037,975,927
5,Estonia,,14,11,9,7
6,Ireland,,58,52,48,43
7,Greece,,332,296,263,233
8,Spain,,306,276,249,225
9,France,,859,807,751,697
10,Croatia,,42,36,31,27
11,Italy,,932,872,808,748
12,Cyprus,,19,17,16,14
13,Latvia,,28,23,19,16
14,Lithuania,,32,25,21,17
15,Luxembourg,,3,2,1,1
16,Hungary,,114,94,79,66
17,Malta,,13,12,11,10
18,Netherlands,,43,34,27,22
19,Austria,,194,168,135,98
20,Poland,,68,36,22,15
21,Portugal,,121,107,95,85
22,Romania,,107,105,104,103
23,Slovenia,,20,18,16,15
24,Slovakia,,111,94,80,67
25,Finland,,134,126,118,110
26,Sweden,,77,67,61,56
27,United Kingdom,,1968,1804,1650,1507
28,Iceland,,4,3,2,1
29,Liechtenstein,,0,0,0,0
30,Norway,,45,29,18,11
31,Switzerland,,12,5,0,0
