,Region,754,759,766,773,780
0,Belgium,,364,340,311,282
1,Bulgaria,,580,544,499,452
2,Czechia,,353,344,306,268
3,Denmark,,187,191,187,180
4,Germany,,1205,1214,1164,1078
5,Estonia,,49,52,52,50
6,Ireland,,67,63,58,54
7,Greece,,666,615,562,512
8,Spain,,1782,1839,1790,1683
9,France,,2134,2069,1953,1820
10,Croatia,,341,312,283,255
11,Italy,,2292,2136,1982,1834
12,Cyprus,,35,31,26,23
13,Latvia,,91,103,113,118
14,Lithuania,,129,128,121,112
15,Luxembourg,,10,9,9,8
16,Hungary,,534,492,445,402
17,Malta,,21,21,20,19
18,Netherlands,,62,56,50,45
19,Austria,,162,158,148,136
20,Poland,,1587,1648,1607,1478
21,Portugal,,332,311,288,266
22,Romania,,1026,1013,952,886
23,Slovenia,,132,131,119,102
24,Slovakia,,83,62,51,45
25,Finland,,136,139,132,123
26,Sweden,,372,371,353,332
27,United Kingdom,,1718,1584,1457,1339
28,Iceland,,6,6,6,6
29,Liechtenstein,,0,0,0,0
30,Norway,,42,44,42,39
31,Switzerland,,136,137,129,118
