,Region,432,437,444,451,458
0,Belgium,,206,198,192,183
1,Bulgaria,,695,669,631,589
2,Czechia,,1229,1162,1100,1043
3,Denmark,,9,8,7,6
4,Germany,,881,676,487,327
5,Estonia,,75,72,68,64
6,Ireland,,47,38,31,26
7,Greece,,446,459,450,429
8,Spain,,1178,922,671,468
9,France,,2069,2001,1829,1643
10,Croatia,,115,99,80,63
11,Italy,,3009,2936,2763,2563
12,Cyprus,,9,9,7,5
13,Latvia,,45,39,34,29
14,Lithuania,,69,61,54,48
15,Luxembourg,,24,21,18,14
16,Hungary,,1818,1937,1942,1875
17,Malta,,17,15,12,9
18,Netherlands,,156,134,116,100
19,Austria,,187,169,142,117
20,Poland,,2659,2646,2477,2261
21,Portugal,,37,29,23,19
22,Romania,,925,995,1032,1027
23,Slovenia,,34,27,21,16
24,Slovakia,,397,327,267,218
25,Finland,,8,4,2,1
26,Sweden,,101,91,82,74
27,United Kingdom,,316,215,151,109
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,6,5,5,5
31,Switzerland,,79,69,60,53
