,Region,551,556,563,570,577
0,Belgium,,18,18,17,15
1,Bulgaria,,19,18,18,18
2,Czechia,,9,9,9,8
3,Denmark,,3,3,3,2
4,Germany,,116,125,142,154
5,Estonia,,2,3,3,3
6,Ireland,,13,19,26,33
7,Greece,,65,77,87,89
8,Spain,,106,120,127,125
9,France,,137,171,210,236
10,Croatia,,10,11,11,12
11,Italy,,112,129,142,144
12,Cyprus,,14,15,15,13
13,Latvia,,8,7,7,7
14,Lithuania,,2,2,2,3
15,Luxembourg,,1,1,1,1
16,Hungary,,9,12,14,15
17,Malta,,1,1,1,1
18,Netherlands,,22,26,28,27
19,Austria,,7,8,9,10
20,Poland,,48,54,58,56
21,Portugal,,82,80,75,69
22,Romania,,106,74,61,57
23,Slovenia,,5,5,4,3
24,Slovakia,,10,9,8,7
25,Finland,,5,5,6,6
26,Sweden,,6,5,5,5
27,United Kingdom,,568,654,696,690
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,1
31,Switzerland,,4,5,6,6
