,Region,775,780,787,794,801
0,Belgium,,87,50,28,15
1,Bulgaria,,254,160,90,45
2,Czechia,,304,275,249,226
3,Denmark,,312,304,287,267
4,Germany,,1415,1327,1229,1133
5,Estonia,,76,77,74,70
6,Ireland,,57,44,32,22
7,Greece,,317,239,172,117
8,Spain,,852,580,369,227
9,France,,856,578,361,208
10,Croatia,,152,119,93,72
11,Italy,,1101,876,690,540
12,Cyprus,,32,32,31,30
13,Latvia,,152,154,148,141
14,Lithuania,,125,118,112,105
15,Luxembourg,,4,3,2,1
16,Hungary,,509,454,403,357
17,Malta,,4,2,1,1
18,Netherlands,,67,61,56,51
19,Austria,,229,220,208,195
20,Poland,,1301,1172,1062,965
21,Portugal,,141,107,80,58
22,Romania,,643,562,489,427
23,Slovenia,,60,45,32,21
24,Slovakia,,267,268,249,226
25,Finland,,17,7,2,1
26,Sweden,,326,304,281,258
27,United Kingdom,,387,263,187,142
28,Iceland,,5,5,4,4
29,Liechtenstein,,1,1,0,0
30,Norway,,61,57,53,49
31,Switzerland,,62,52,44,36
