,Region,670,675,682,689,696
0,Belgium,,245,243,231,218
1,Bulgaria,,966,894,824,759
2,Czechia,,631,611,560,506
3,Denmark,,53,57,57,54
4,Germany,,1615,1784,1847,1805
5,Estonia,,58,53,48,44
6,Ireland,,46,41,36,31
7,Greece,,638,709,744,736
8,Spain,,127,116,105,97
9,France,,329,364,381,376
10,Croatia,,504,549,552,523
11,Italy,,469,519,544,538
12,Cyprus,,6,6,5,5
13,Latvia,,235,215,191,166
14,Lithuania,,181,164,149,136
15,Luxembourg,,7,8,9,8
16,Hungary,,1054,1234,1322,1307
17,Malta,,1,0,0,0
18,Netherlands,,316,386,444,481
19,Austria,,334,350,334,312
20,Poland,,2754,3828,4830,5494
21,Portugal,,76,93,108,118
22,Romania,,1714,1344,1025,767
23,Slovenia,,146,158,158,151
24,Slovakia,,412,465,480,464
25,Finland,,32,32,31,29
26,Sweden,,24,22,21,19
27,United Kingdom,,1153,1079,976,838
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,1,1
30,Norway,,58,70,76,76
31,Switzerland,,53,50,47,43
