,Region,810,815,822,829,836
0,Belgium,,143,127,113,99
1,Bulgaria,,84,63,48,37
2,Czechia,,131,113,98,85
3,Denmark,,113,88,68,52
4,Germany,,1857,1822,1755,1685
5,Estonia,,20,16,12,10
6,Ireland,,78,64,43,24
7,Greece,,441,419,379,338
8,Spain,,175,126,89,65
9,France,,802,763,693,624
10,Croatia,,67,58,50,44
11,Italy,,1020,952,846,742
12,Cyprus,,35,39,38,35
13,Latvia,,40,34,29,24
14,Lithuania,,65,58,52,47
15,Luxembourg,,8,7,6,5
16,Hungary,,156,118,91,70
17,Malta,,22,25,26,24
18,Netherlands,,84,76,70,64
19,Austria,,280,248,201,148
20,Poland,,254,150,81,43
21,Portugal,,187,165,140,118
22,Romania,,112,106,104,103
23,Slovenia,,26,22,18,15
24,Slovakia,,120,98,75,54
25,Finland,,146,133,121,110
26,Sweden,,112,93,79,69
27,United Kingdom,,1276,1149,1024,909
28,Iceland,,2,1,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,107,60,25,8
31,Switzerland,,23,10,2,0
