,Region,768,773,780,787,794
0,Belgium,,205,176,151,129
1,Bulgaria,,456,386,311,237
2,Czechia,,395,360,326,295
3,Denmark,,282,278,266,255
4,Germany,,1435,1370,1272,1172
5,Estonia,,61,59,57,54
6,Ireland,,69,57,44,32
7,Greece,,384,291,207,138
8,Spain,,1598,1460,1295,1125
9,France,,1521,1409,1303,1202
10,Croatia,,230,199,170,145
11,Italy,,1373,1109,884,699
12,Cyprus,,46,47,45,43
13,Latvia,,125,127,122,116
14,Lithuania,,149,141,131,122
15,Luxembourg,,6,4,2,1
16,Hungary,,659,615,568,523
17,Malta,,5,3,2,1
18,Netherlands,,51,45,39,34
19,Austria,,220,213,202,189
20,Poland,,1766,1640,1493,1359
21,Portugal,,202,169,140,115
22,Romania,,931,877,816,755
23,Slovenia,,90,80,71,64
24,Slovakia,,216,248,261,251
25,Finland,,82,74,66,59
26,Sweden,,322,289,247,202
27,United Kingdom,,443,265,169,121
28,Iceland,,3,3,2,2
29,Liechtenstein,,3,3,2,2
30,Norway,,46,43,39,36
31,Switzerland,,60,45,33,24
