,Region,572,577,584,591,598
0,Belgium,,25,24,22,20
1,Bulgaria,,84,100,107,104
2,Czechia,,7,5,4,4
3,Denmark,,5,4,4,4
4,Germany,,140,173,200,208
5,Estonia,,3,3,3,3
6,Ireland,,14,14,14,13
7,Greece,,143,144,134,124
8,Spain,,490,445,396,351
9,France,,424,458,452,424
10,Croatia,,13,14,14,14
11,Italy,,226,241,236,221
12,Cyprus,,17,15,14,12
13,Latvia,,7,6,6,6
14,Lithuania,,21,26,28,27
15,Luxembourg,,2,2,2,2
16,Hungary,,6,6,5,5
17,Malta,,6,5,5,4
18,Netherlands,,44,41,37,33
19,Austria,,9,9,10,9
20,Poland,,15,12,10,8
21,Portugal,,94,89,83,78
22,Romania,,22,22,22,21
23,Slovenia,,2,3,3,3
24,Slovakia,,4,4,4,3
25,Finland,,12,15,17,18
26,Sweden,,3,3,3,3
27,United Kingdom,,627,600,570,540
28,Iceland,,2,3,3,3
29,Liechtenstein,,1,1,1,1
30,Norway,,6,7,7,7
31,Switzerland,,20,25,28,27
