,Region,607,612,619,626,633
0,Belgium,,34,36,35,32
1,Bulgaria,,429,421,398,372
2,Czechia,,11,11,11,10
3,Denmark,,19,17,14,12
4,Germany,,374,389,377,357
5,Estonia,,13,13,12,11
6,Ireland,,32,31,29,27
7,Greece,,312,309,297,282
8,Spain,,421,324,241,173
9,France,,305,235,177,132
10,Croatia,,81,82,79,74
11,Italy,,454,474,472,440
12,Cyprus,,2,1,0,0
13,Latvia,,39,43,42,40
14,Lithuania,,115,127,143,164
15,Luxembourg,,0,0,0,0
16,Hungary,,44,53,56,53
17,Malta,,6,6,6,6
18,Netherlands,,34,29,25,21
19,Austria,,63,68,68,64
20,Poland,,98,161,246,320
21,Portugal,,46,40,34,29
22,Romania,,632,811,969,1078
23,Slovenia,,29,33,35,34
24,Slovakia,,15,19,21,20
25,Finland,,5,5,4,3
26,Sweden,,68,84,87,80
27,United Kingdom,,1048,977,886,802
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,0
30,Norway,,2,1,1,1
31,Switzerland,,36,32,29,26
