,Region,523,528,535,542,549
0,Belgium,,25,18,14,11
1,Bulgaria,,25,15,11,10
2,Czechia,,11,8,5,4
3,Denmark,,3,2,1,1
4,Germany,,278,190,124,77
5,Estonia,,1,1,0,0
6,Ireland,,10,9,8,7
7,Greece,,72,55,44,37
8,Spain,,90,73,60,49
9,France,,139,101,76,59
10,Croatia,,7,3,1,0
11,Italy,,128,72,38,19
12,Cyprus,,2,2,2,1
13,Latvia,,21,17,14,11
14,Lithuania,,11,6,4,2
15,Luxembourg,,1,1,1,1
16,Hungary,,12,5,2,1
17,Malta,,0,0,0,0
18,Netherlands,,15,10,7,4
19,Austria,,5,3,2,1
20,Poland,,121,87,66,52
21,Portugal,,16,15,14,13
22,Romania,,844,773,696,621
23,Slovenia,,5,3,2,2
24,Slovakia,,26,21,17,15
25,Finland,,1,0,0,0
26,Sweden,,6,3,1,1
27,United Kingdom,,110,107,97,87
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,1,1
31,Switzerland,,4,2,1,0
