,Region,712,717,724,731,738
0,Belgium,,138,72,14,0
1,Bulgaria,,359,306,261,222
2,Czechia,,454,398,356,321
3,Denmark,,100,100,96,88
4,Germany,,1531,1185,888,661
5,Estonia,,26,24,22,21
6,Ireland,,20,14,11,8
7,Greece,,420,393,373,339
8,Spain,,352,373,409,447
9,France,,1411,1483,1497,1459
10,Croatia,,276,250,226,203
11,Italy,,1192,1284,1331,1326
12,Cyprus,,10,10,11,11
13,Latvia,,60,58,58,58
14,Lithuania,,159,168,173,171
15,Luxembourg,,7,7,7,7
16,Hungary,,547,400,280,187
17,Malta,,4,4,4,3
18,Netherlands,,236,232,258,299
19,Austria,,77,44,27,19
20,Poland,,3707,3923,4031,3983
21,Portugal,,116,149,218,307
22,Romania,,279,388,542,672
23,Slovenia,,49,48,53,59
24,Slovakia,,275,198,137,92
25,Finland,,54,60,64,65
26,Sweden,,46,47,45,43
27,United Kingdom,,1018,1094,1117,1078
28,Iceland,,1,2,2,2
29,Liechtenstein,,0,0,0,0
30,Norway,,52,48,44,41
31,Switzerland,,152,146,139,129
