,Region,628,633,640,647,654
0,Belgium,,50,47,43,40
1,Bulgaria,,598,595,575,552
2,Czechia,,14,14,14,13
3,Denmark,,7,5,4,4
4,Germany,,407,408,411,407
5,Estonia,,26,26,25,23
6,Ireland,,35,34,31,29
7,Greece,,185,163,143,123
8,Spain,,187,134,94,65
9,France,,170,136,109,89
10,Croatia,,95,91,86,79
11,Italy,,290,262,239,219
12,Cyprus,,2,1,1,0
13,Latvia,,59,56,52,48
14,Lithuania,,201,230,241,228
15,Luxembourg,,1,1,1,1
16,Hungary,,49,48,46,44
17,Malta,,1,1,1,0
18,Netherlands,,24,21,19,16
19,Austria,,66,62,57,53
20,Poland,,170,168,159,148
21,Portugal,,39,35,31,27
22,Romania,,1787,1852,1805,1709
23,Slovenia,,37,35,33,30
24,Slovakia,,83,81,75,68
25,Finland,,14,15,16,15
26,Sweden,,29,25,21,18
27,United Kingdom,,745,674,613,560
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,4,4,4,3
31,Switzerland,,26,21,18,16
