,County,480,486,493
0,01001,NaN,73,64
1,01003,NaN,203,171
2,01005,NaN,14,12
3,01007,NaN,40,29
4,01009,NaN,82,49
5,01011,NaN,2,2
6,01013,NaN,27,23
7,01015,NaN,57,54
8,01017,NaN,32,24
9,01019,NaN,1,4
10,01021,NaN,50,47
11,01023,NaN,8,7
12,01025,NaN,5,7
13,01027,NaN,10,10
14,01029,NaN,7,7
15,01031,NaN,54,41
16,01033,NaN,26,27
17,01035,NaN,4,4
18,01037,NaN,14,10
19,01039,NaN,17,16
20,01041,NaN,9,7
21,01043,NaN,78,65
22,01045,NaN,37,29
23,01047,NaN,13,12
24,01049,NaN,25,24
25,01051,NaN,71,67
26,01053,NaN,12,9
27,01055,NaN,100,75
28,01057,NaN,4,4
29,01059,NaN,8,9
30,01061,NaN,38,32
31,01063,NaN,3,3
32,01065,NaN,10,9
33,01067,NaN,10,8
34,01069,NaN,51,46
35,01071,NaN,22,19
36,01073,NaN,2367,1664
37,01075,NaN,5,5
38,01077,NaN,29,27
39,01079,NaN,19,18
40,01081,NaN,77,66
41,01083,NaN,74,61
42,01085,NaN,10,8
43,01087,NaN,15,13
44,01089,NaN,283,222
45,01091,NaN,1,3
46,01093,NaN,20,17
47,01095,NaN,44,36
48,01097,NaN,222,219
49,01099,NaN,6,6
50,01101,NaN,299,251
51,01103,NaN,143,147
52,01105,NaN,2,2
53,01107,NaN,5,4
54,01109,NaN,41,27
55,01111,NaN,19,16
56,01113,NaN,33,35
57,01115,NaN,213,155
58,01117,NaN,1364,999
59,01119,NaN,5,5
60,01121,NaN,86,64
61,01123,NaN,14,12
62,01125,NaN,147,130
63,01127,NaN,24,20
64,01129,NaN,3,3
65,01131,NaN,3,3
66,01133,NaN,10,10
67,02013,NaN,,NaN
68,02016,NaN,3,2
69,02020,NaN,133,122
70,02050,NaN,8,5
71,02060,NaN,,NaN
72,02068,NaN,4,5
73,02070,NaN,0,0
74,02090,NaN,67,49
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,32,31
79,02130,NaN,,NaN
80,02150,NaN,4,4
81,02158,NaN,,NaN
82,02164,NaN,1,1
83,02170,NaN,83,60
84,02180,NaN,2,3
85,02185,NaN,5,4
86,02188,NaN,1,2
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,5,8
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,3,3
96,04001,NaN,40,38
97,04003,NaN,31,24
98,04005,NaN,39,36
99,04007,NaN,1,4
100,04009,NaN,33,25
101,04011,NaN,2,2
102,04012,NaN,5,4
103,04013,NaN,2451,1987
104,04015,NaN,71,84
105,04017,NaN,47,38
106,04019,NaN,189,174
107,04021,NaN,225,160
108,04023,NaN,54,52
109,04025,NaN,118,90
110,04027,NaN,28,29
111,05001,NaN,15,11
112,05003,NaN,13,13
113,05005,NaN,12,10
114,05007,NaN,135,128
115,05009,NaN,12,14
116,05011,NaN,5,4
117,05013,NaN,0,0
118,05015,NaN,4,4
119,05017,NaN,1,1
120,05019,NaN,13,10
121,05021,NaN,7,6
122,05023,NaN,7,6
123,05025,NaN,0,0
124,05027,NaN,1,3
125,05029,NaN,6,6
126,05031,NaN,45,39
127,05033,NaN,18,17
128,05035,NaN,29,29
129,05037,NaN,2,2
130,05039,NaN,0,1
131,05041,NaN,3,4
132,05043,NaN,7,8
133,05045,NaN,74,70
134,05047,NaN,6,9
135,05049,NaN,7,5
136,05051,NaN,18,16
137,05053,NaN,6,5
138,05055,NaN,16,18
139,05057,NaN,2,2
140,05059,NaN,12,10
141,05061,NaN,1,1
142,05063,NaN,6,7
143,05065,NaN,3,1
144,05067,NaN,6,7
145,05069,NaN,17,15
146,05071,NaN,6,7
147,05073,NaN,2,3
148,05075,NaN,2,3
149,05077,NaN,6,5
150,05079,NaN,4,4
151,05081,NaN,5,5
152,05083,NaN,2,3
153,05085,NaN,65,50
154,05087,NaN,1,1
155,05089,NaN,8,9
156,05091,NaN,27,23
157,05093,NaN,36,33
158,05095,NaN,1,1
159,05097,NaN,0,0
160,05099,NaN,5,5
161,05101,NaN,4,4
162,05103,NaN,2,2
163,05105,NaN,1,2
164,05107,NaN,6,4
165,05109,NaN,0,0
166,05111,NaN,5,6
167,05113,NaN,3,3
168,05115,NaN,16,14
169,05117,NaN,3,3
170,05119,NaN,148,152
171,05121,NaN,18,17
172,05123,NaN,5,5
173,05125,NaN,58,53
174,05127,NaN,2,3
175,05129,NaN,6,4
176,05131,NaN,21,19
177,05133,NaN,1,3
178,05135,NaN,7,6
179,05137,NaN,2,2
180,05139,NaN,16,13
181,05141,NaN,5,5
182,05143,NaN,86,127
183,05145,NaN,35,25
184,05147,NaN,2,2
185,05149,NaN,7,4
186,06001,NaN,341,375
187,06003,NaN,0,0
188,06005,NaN,12,13
189,06007,NaN,125,108
190,06009,NaN,10,9
191,06011,NaN,8,15
192,06013,NaN,359,279
193,06015,NaN,29,22
194,06017,NaN,81,91
195,06019,NaN,222,187
196,06021,NaN,10,9
197,06023,NaN,114,98
198,06025,NaN,122,110
199,06027,NaN,1,2
200,06029,NaN,229,180
201,06031,NaN,59,59
202,06033,NaN,21,19
203,06035,NaN,10,28
204,06037,NaN,1729,1632
205,06039,NaN,32,29
206,06041,NaN,30,29
207,06043,NaN,4,4
208,06045,NaN,56,47
209,06047,NaN,133,119
210,06049,NaN,5,4
211,06051,NaN,5,9
212,06053,NaN,88,101
213,06055,NaN,32,31
214,06057,NaN,51,52
215,06059,NaN,450,393
216,06061,NaN,130,142
217,06063,NaN,10,7
218,06065,NaN,592,564
219,06067,NaN,597,516
220,06069,NaN,17,17
221,06071,NaN,513,498
222,06073,NaN,933,735
223,06075,NaN,150,147
224,06077,NaN,229,189
225,06079,NaN,63,68
226,06081,NaN,175,152
227,06083,NaN,105,103
228,06085,NaN,158,159
229,06087,NaN,95,95
230,06089,NaN,86,106
231,06091,NaN,0,0
232,06093,NaN,52,40
233,06095,NaN,178,163
234,06097,NaN,109,108
235,06099,NaN,262,194
236,06101,NaN,31,33
237,06103,NaN,28,25
238,06105,NaN,3,3
239,06107,NaN,214,154
240,06109,NaN,20,21
241,06111,NaN,184,173
242,06113,NaN,42,40
243,06115,NaN,46,36
244,08001,NaN,981,837
245,08003,NaN,59,57
246,08005,NaN,915,637
247,08007,NaN,19,13
248,08009,NaN,11,8
249,08011,NaN,5,4
250,08013,NaN,133,105
251,08014,NaN,,NaN
252,08015,NaN,6,7
253,08017,NaN,1,1
254,08019,NaN,3,4
255,08021,NaN,43,41
256,08023,NaN,7,6
257,08025,NaN,8,7
258,08027,NaN,2,2
259,08029,NaN,23,22
260,08031,NaN,551,409
261,08033,NaN,7,4
262,08035,NaN,387,266
263,08037,NaN,29,27
264,08039,NaN,16,10
265,08041,NaN,1439,1230
266,08043,NaN,50,42
267,08045,NaN,26,25
268,08047,NaN,4,3
269,08049,NaN,2,2
270,08051,NaN,12,11
271,08053,NaN,1,1
272,08055,NaN,6,4
273,08057,NaN,0,0
274,08059,NaN,665,490
275,08061,NaN,0,0
276,08063,NaN,4,5
277,08065,NaN,3,2
278,08067,NaN,61,46
279,08069,NaN,316,239
280,08071,NaN,4,3
281,08073,NaN,3,3
282,08075,NaN,19,17
283,08077,NaN,236,174
284,08079,NaN,0,0
285,08081,NaN,8,8
286,08083,NaN,20,18
287,08085,NaN,26,25
288,08087,NaN,21,18
289,08089,NaN,16,14
290,08091,NaN,0,0
291,08093,NaN,12,11
292,08095,NaN,3,3
293,08097,NaN,2,2
294,08099,NaN,10,7
295,08101,NaN,204,168
296,08103,NaN,1,1
297,08105,NaN,17,14
298,08107,NaN,14,14
299,08109,NaN,7,5
300,08111,NaN,1,1
301,08113,NaN,2,1
302,08115,NaN,3,3
303,08117,NaN,7,8
304,08119,NaN,33,28
305,08121,NaN,3,4
306,08123,NaN,470,375
307,08125,NaN,11,10
308,09001,NaN,385,324
309,09003,NaN,515,351
310,09005,NaN,59,50
311,09007,NaN,54,51
312,09009,NaN,550,496
313,09011,NaN,128,111
314,09013,NaN,37,30
315,09015,NaN,42,32
316,10001,NaN,135,120
317,10003,NaN,484,442
318,10005,NaN,176,153
319,11001,NaN,289,222
320,12001,NaN,161,138
321,12003,NaN,14,12
322,12005,NaN,100,96
323,12007,NaN,11,11
324,12009,NaN,492,463
325,12011,NaN,1803,1424
326,12013,NaN,1,2
327,12015,NaN,141,119
328,12017,NaN,70,59
329,12019,NaN,190,188
330,12021,NaN,404,319
331,12023,NaN,22,16
332,12027,NaN,26,27
333,12029,NaN,4,4
334,12031,NaN,649,562
335,12033,NaN,194,164
336,12035,NaN,99,115
337,12037,NaN,7,7
338,12039,NaN,34,30
339,12041,NaN,8,8
340,12043,NaN,5,4
341,12045,NaN,3,3
342,12047,NaN,2,3
343,12049,NaN,31,23
344,12051,NaN,38,31
345,12053,NaN,173,140
346,12055,NaN,62,52
347,12057,NaN,1568,1351
348,12059,NaN,6,5
349,12061,NaN,102,96
350,12063,NaN,21,17
351,12065,NaN,5,5
352,12067,NaN,1,1
353,12069,NaN,348,277
354,12071,NaN,950,636
355,12073,NaN,234,164
356,12075,NaN,27,22
357,12077,NaN,3,2
358,12079,NaN,5,5
359,12081,NaN,349,269
360,12083,NaN,197,155
361,12085,NaN,103,88
362,12086,NaN,3229,2295
363,12087,NaN,50,43
364,12089,NaN,40,30
365,12091,NaN,101,87
366,12093,NaN,29,28
367,12095,NaN,1379,1111
368,12097,NaN,327,263
369,12099,NaN,1172,897
370,12101,NaN,417,335
371,12103,NaN,603,525
372,12105,NaN,668,463
373,12107,NaN,57,40
374,12109,NaN,175,159
375,12111,NaN,269,228
376,12113,NaN,93,77
377,12115,NaN,262,210
378,12117,NaN,316,257
379,12119,NaN,21,20
380,12121,NaN,17,16
381,12123,NaN,6,6
382,12125,NaN,6,6
383,12127,NaN,397,306
384,12129,NaN,19,18
385,12131,NaN,35,27
386,12133,NaN,4,4
387,13001,NaN,2,3
388,13003,NaN,2,5
389,13005,NaN,0,1
390,13007,NaN,1,1
391,13009,NaN,20,19
392,13011,NaN,8,8
393,13013,NaN,58,58
394,13015,NaN,57,53
395,13017,NaN,5,5
396,13019,NaN,14,14
397,13021,NaN,45,46
398,13023,NaN,5,5
399,13025,NaN,10,11
400,13027,NaN,3,7
401,13029,NaN,22,22
402,13031,NaN,15,18
403,13033,NaN,16,16
404,13035,NaN,19,16
405,13037,NaN,2,2
406,13039,NaN,17,16
407,13043,NaN,3,4
408,13045,NaN,56,47
409,13047,NaN,49,52
410,13049,NaN,19,15
411,13051,NaN,80,117
412,13053,NaN,71,45
413,13055,NaN,8,10
414,13057,NaN,127,114
415,13059,NaN,55,55
416,13061,NaN,3,5
417,13063,NaN,188,177
418,13065,NaN,3,4
419,13067,NaN,362,335
420,13069,NaN,5,4
421,13071,NaN,20,21
422,13073,NaN,53,54
423,13075,NaN,6,6
424,13077,NaN,78,79
425,13079,NaN,1,0
426,13081,NaN,9,8
427,13083,NaN,18,14
428,13085,NaN,11,8
429,13087,NaN,3,6
430,13089,NaN,352,347
431,13091,NaN,1,3
432,13093,NaN,4,4
433,13095,NaN,40,34
434,13097,NaN,111,104
435,13099,NaN,4,10
436,13101,NaN,1,1
437,13103,NaN,24,21
438,13105,NaN,5,8
439,13107,NaN,12,12
440,13109,NaN,8,8
441,13111,NaN,7,9
442,13113,NaN,53,50
443,13115,NaN,24,25
444,13117,NaN,88,139
445,13119,NaN,5,5
446,13121,NaN,495,455
447,13123,NaN,15,14
448,13125,NaN,1,1
449,13127,NaN,41,40
450,13129,NaN,17,17
451,13131,NaN,26,22
452,13133,NaN,7,5
453,13135,NaN,288,289
454,13137,NaN,13,9
455,13139,NaN,108,105
456,13141,NaN,2,3
457,13143,NaN,6,5
458,13145,NaN,14,14
459,13147,NaN,6,7
460,13149,NaN,4,4
461,13151,NaN,136,124
462,13153,NaN,86,129
463,13155,NaN,1,2
464,13157,NaN,33,31
465,13159,NaN,4,12
466,13161,NaN,4,5
467,13163,NaN,4,5
468,13165,NaN,0,0
469,13167,NaN,3,3
470,13169,NaN,6,6
471,13171,NaN,6,6
472,13173,NaN,4,6
473,13175,NaN,18,17
474,13177,NaN,15,16
475,13179,NaN,22,23
476,13181,NaN,4,4
477,13183,NaN,4,4
478,13185,NaN,47,38
479,13187,NaN,19,18
480,13189,NaN,18,15
481,13191,NaN,3,3
482,13193,NaN,10,8
483,13195,NaN,12,12
484,13197,NaN,2,2
485,13199,NaN,21,17
486,13201,NaN,2,2
487,13205,NaN,3,7
488,13207,NaN,12,8
489,13209,NaN,4,4
490,13211,NaN,23,18
491,13213,NaN,20,19
492,13215,NaN,110,109
493,13217,NaN,58,57
494,13219,NaN,9,9
495,13221,NaN,10,11
496,13223,NaN,134,119
497,13225,NaN,21,23
498,13227,NaN,26,23
499,13229,NaN,20,15
500,13231,NaN,11,10
501,13233,NaN,18,18
502,13235,NaN,1,3
503,13237,NaN,2,5
504,13239,NaN,2,2
505,13241,NaN,15,11
506,13243,NaN,1,2
507,13245,NaN,240,194
508,13247,NaN,54,51
509,13249,NaN,0,0
510,13251,NaN,4,4
511,13253,NaN,2,2
512,13255,NaN,48,40
513,13257,NaN,2,3
514,13259,NaN,3,2
515,13261,NaN,25,28
516,13263,NaN,7,6
517,13265,NaN,0,0
518,13267,NaN,4,7
519,13269,NaN,1,1
520,13271,NaN,6,6
521,13273,NaN,4,3
522,13275,NaN,30,33
523,13277,NaN,11,13
524,13279,NaN,12,18
525,13281,NaN,7,5
526,13283,NaN,5,5
527,13285,NaN,27,24
528,13287,NaN,3,8
529,13289,NaN,5,5
530,13291,NaN,7,7
531,13293,NaN,9,10
532,13295,NaN,58,49
533,13297,NaN,27,25
534,13299,NaN,27,27
535,13301,NaN,5,6
536,13303,NaN,7,6
537,13305,NaN,7,6
538,13307,NaN,0,0
539,13309,NaN,0,0
540,13311,NaN,9,9
541,13313,NaN,57,58
542,13315,NaN,2,4
543,13317,NaN,4,4
544,13319,NaN,2,9
545,13321,NaN,2,3
546,15001,NaN,18,14
547,15003,NaN,279,209
548,15005,NaN,,NaN
549,15007,NaN,9,10
550,15009,NaN,76,55
551,16001,NaN,273,229
552,16003,NaN,2,2
553,16005,NaN,30,29
554,16007,NaN,0,0
555,16009,NaN,4,3
556,16011,NaN,12,12
557,16013,NaN,8,12
558,16015,NaN,0,1
559,16017,NaN,13,11
560,16019,NaN,40,39
561,16021,NaN,0,0
562,16023,NaN,1,0
563,16025,NaN,,NaN
564,16027,NaN,151,132
565,16029,NaN,1,3
566,16031,NaN,5,5
567,16033,NaN,0,0
568,16035,NaN,0,0
569,16037,NaN,2,2
570,16039,NaN,17,13
571,16041,NaN,5,4
572,16043,NaN,2,2
573,16045,NaN,9,9
574,16047,NaN,11,9
575,16049,NaN,10,7
576,16051,NaN,12,10
577,16053,NaN,10,9
578,16055,NaN,170,148
579,16057,NaN,23,17
580,16059,NaN,4,4
581,16061,NaN,1,0
582,16063,NaN,5,4
583,16065,NaN,19,14
584,16067,NaN,5,4
585,16069,NaN,20,20
586,16071,NaN,2,3
587,16073,NaN,5,3
588,16075,NaN,17,14
589,16077,NaN,2,2
590,16079,NaN,13,10
591,16081,NaN,5,5
592,16083,NaN,44,38
593,16085,NaN,0,1
594,16087,NaN,2,2
595,17001,NaN,59,44
596,17003,NaN,0,1
597,17005,NaN,12,11
598,17007,NaN,47,45
599,17009,NaN,8,7
600,17011,NaN,46,37
601,17013,NaN,1,1
602,17015,NaN,9,9
603,17017,NaN,6,11
604,17019,NaN,128,100
