,County,578,584,591
0,01001,NaN,359,384
1,01003,NaN,1779,1512
2,01005,NaN,136,154
3,01007,NaN,232,224
4,01009,NaN,333,329
5,01011,NaN,44,49
6,01013,NaN,94,104
7,01015,NaN,731,764
8,01017,NaN,260,293
9,01019,NaN,143,189
10,01021,NaN,302,312
11,01023,NaN,45,61
12,01025,NaN,120,129
13,01027,NaN,86,97
14,01029,NaN,96,110
15,01031,NaN,372,368
16,01033,NaN,296,355
17,01035,NaN,124,152
18,01037,NaN,89,99
19,01039,NaN,283,295
20,01041,NaN,124,149
21,01043,NaN,569,571
22,01045,NaN,460,417
23,01047,NaN,207,214
24,01049,NaN,342,335
25,01051,NaN,721,701
26,01053,NaN,372,373
27,01055,NaN,761,817
28,01057,NaN,93,110
29,01059,NaN,178,194
30,01061,NaN,285,314
31,01063,NaN,52,67
32,01065,NaN,77,87
33,01067,NaN,161,162
34,01069,NaN,732,745
35,01071,NaN,199,222
36,01073,NaN,4214,4094
37,01075,NaN,71,76
38,01077,NaN,530,523
39,01079,NaN,202,220
40,01081,NaN,819,761
41,01083,NaN,488,493
42,01085,NaN,52,68
43,01087,NaN,109,124
44,01089,NaN,1628,1515
45,01091,NaN,142,161
46,01093,NaN,172,167
47,01095,NaN,672,650
48,01097,NaN,3401,3350
49,01099,NaN,222,284
50,01101,NaN,1418,1666
51,01103,NaN,739,801
52,01105,NaN,41,52
53,01107,NaN,86,112
54,01109,NaN,233,258
55,01111,NaN,147,162
56,01113,NaN,230,249
57,01115,NaN,724,728
58,01117,NaN,1323,1342
59,01119,NaN,23,29
60,01121,NaN,515,487
61,01123,NaN,352,320
62,01125,NaN,770,798
63,01127,NaN,359,335
64,01129,NaN,131,148
65,01131,NaN,28,29
66,01133,NaN,195,202
67,02013,NaN,,NaN
68,02016,NaN,7,5
69,02020,NaN,1210,1194
70,02050,NaN,77,66
71,02060,NaN,,NaN
72,02068,NaN,5,7
73,02070,NaN,49,51
74,02090,NaN,182,179
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,418,413
79,02130,NaN,,NaN
80,02150,NaN,81,75
81,02158,NaN,,NaN
82,02164,NaN,13,12
83,02170,NaN,343,337
84,02180,NaN,147,135
85,02185,NaN,49,58
86,02188,NaN,103,125
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,9,14
92,02261,NaN,2,3
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,15,17
96,04001,NaN,148,139
97,04003,NaN,180,218
98,04005,NaN,289,307
99,04007,NaN,194,229
100,04009,NaN,103,123
101,04011,NaN,44,56
102,04012,NaN,28,31
103,04013,NaN,11151,11012
104,04015,NaN,723,781
105,04017,NaN,246,238
106,04019,NaN,1586,1585
107,04021,NaN,1301,1282
108,04023,NaN,53,60
109,04025,NaN,516,532
110,04027,NaN,413,475
111,05001,NaN,125,123
112,05003,NaN,174,193
113,05005,NaN,192,199
114,05007,NaN,1266,1327
115,05009,NaN,210,213
116,05011,NaN,33,36
117,05013,NaN,16,18
118,05015,NaN,151,169
119,05017,NaN,66,75
120,05019,NaN,101,103
121,05021,NaN,67,65
122,05023,NaN,129,141
123,05025,NaN,29,29
124,05027,NaN,133,171
125,05029,NaN,82,79
126,05031,NaN,770,738
127,05033,NaN,240,265
128,05035,NaN,328,367
129,05037,NaN,91,100
130,05039,NaN,53,71
131,05041,NaN,57,75
132,05043,NaN,70,85
133,05045,NaN,576,586
134,05047,NaN,108,104
135,05049,NaN,26,31
136,05051,NaN,511,462
137,05053,NaN,83,86
138,05055,NaN,398,414
139,05057,NaN,99,118
140,05059,NaN,199,212
141,05061,NaN,86,91
142,05063,NaN,200,207
143,05065,NaN,67,77
144,05067,NaN,63,73
145,05069,NaN,371,383
146,05071,NaN,170,160
147,05073,NaN,25,28
148,05075,NaN,93,103
149,05077,NaN,31,31
150,05079,NaN,33,42
151,05081,NaN,66,83
152,05083,NaN,165,156
153,05085,NaN,343,337
154,05087,NaN,92,81
155,05089,NaN,105,104
156,05091,NaN,176,176
157,05093,NaN,240,246
158,05095,NaN,38,40
159,05097,NaN,64,56
160,05099,NaN,55,67
161,05101,NaN,42,51
162,05103,NaN,93,106
163,05105,NaN,43,42
164,05107,NaN,104,98
165,05109,NaN,48,46
166,05111,NaN,146,168
167,05113,NaN,81,100
168,05115,NaN,415,416
169,05117,NaN,69,72
170,05119,NaN,1409,1389
171,05121,NaN,119,157
172,05123,NaN,76,83
173,05125,NaN,455,415
174,05127,NaN,51,65
175,05129,NaN,35,35
176,05131,NaN,788,824
177,05133,NaN,92,100
178,05135,NaN,75,79
179,05137,NaN,30,31
180,05139,NaN,128,147
181,05141,NaN,62,70
182,05143,NaN,1408,1355
183,05145,NaN,343,334
184,05147,NaN,40,43
185,05149,NaN,102,104
186,06001,NaN,2679,2957
187,06003,NaN,2,3
188,06005,NaN,197,230
189,06007,NaN,620,763
190,06009,NaN,135,149
191,06011,NaN,143,155
192,06013,NaN,2595,2728
193,06015,NaN,396,397
194,06017,NaN,643,740
195,06019,NaN,2479,2526
196,06021,NaN,82,91
197,06023,NaN,566,625
198,06025,NaN,581,763
199,06027,NaN,37,56
200,06029,NaN,2640,2607
201,06031,NaN,893,1120
202,06033,NaN,284,359
203,06035,NaN,138,176
204,06037,NaN,33746,34632
205,06039,NaN,461,471
206,06041,NaN,382,386
207,06043,NaN,74,76
208,06045,NaN,386,399
209,06047,NaN,1014,1062
210,06049,NaN,21,26
211,06051,NaN,55,63
212,06053,NaN,716,881
213,06055,NaN,392,434
214,06057,NaN,512,573
215,06059,NaN,6269,6408
216,06061,NaN,1292,1253
217,06063,NaN,72,96
218,06065,NaN,5931,5783
219,06067,NaN,4394,4386
220,06069,NaN,150,199
221,06071,NaN,5833,5689
222,06073,NaN,8464,8137
223,06075,NaN,1423,1482
224,06077,NaN,2426,2741
225,06079,NaN,953,1016
226,06081,NaN,1047,1142
227,06083,NaN,979,1137
228,06085,NaN,2524,2482
229,06087,NaN,498,586
230,06089,NaN,600,748
231,06091,NaN,15,16
232,06093,NaN,177,196
233,06095,NaN,1267,1418
234,06097,NaN,1053,1192
235,06099,NaN,2428,2542
236,06101,NaN,542,677
237,06103,NaN,284,296
238,06105,NaN,52,59
239,06107,NaN,1228,1343
240,06109,NaN,304,358
241,06111,NaN,2222,2630
242,06113,NaN,558,617
243,06115,NaN,448,493
244,08001,NaN,1133,1282
245,08003,NaN,21,23
246,08005,NaN,1256,1380
247,08007,NaN,38,38
248,08009,NaN,9,12
249,08011,NaN,0,1
250,08013,NaN,419,435
251,08014,NaN,,NaN
252,08015,NaN,32,43
253,08017,NaN,5,7
254,08019,NaN,15,17
255,08021,NaN,8,11
256,08023,NaN,4,6
257,08025,NaN,5,7
258,08027,NaN,3,4
259,08029,NaN,47,55
260,08031,NaN,1246,1353
261,08033,NaN,5,6
262,08035,NaN,616,670
263,08037,NaN,247,266
264,08039,NaN,32,49
265,08041,NaN,1502,1595
266,08043,NaN,70,95
267,08045,NaN,101,124
268,08047,NaN,7,5
269,08049,NaN,37,38
270,08051,NaN,22,26
271,08053,NaN,3,4
272,08055,NaN,14,22
273,08057,NaN,0,1
274,08059,NaN,935,1132
275,08061,NaN,5,6
276,08063,NaN,18,19
277,08065,NaN,25,34
278,08067,NaN,163,199
279,08069,NaN,810,787
280,08071,NaN,58,65
281,08073,NaN,22,28
282,08075,NaN,44,48
283,08077,NaN,363,472
284,08079,NaN,3,5
285,08081,NaN,26,35
286,08083,NaN,54,69
287,08085,NaN,70,84
288,08087,NaN,61,91
289,08089,NaN,17,29
290,08091,NaN,17,22
291,08093,NaN,36,50
292,08095,NaN,5,4
293,08097,NaN,24,25
294,08099,NaN,24,27
295,08101,NaN,283,357
296,08103,NaN,14,15
297,08105,NaN,21,24
298,08107,NaN,87,86
299,08109,NaN,9,8
300,08111,NaN,8,12
301,08113,NaN,15,20
302,08115,NaN,10,14
303,08117,NaN,96,114
304,08119,NaN,34,41
305,08121,NaN,3,5
306,08123,NaN,727,719
307,08125,NaN,10,11
308,09001,NaN,1203,1324
309,09003,NaN,1216,1316
310,09005,NaN,229,291
311,09007,NaN,229,294
312,09009,NaN,1489,1865
313,09011,NaN,525,647
314,09013,NaN,129,153
315,09015,NaN,125,161
316,10001,NaN,744,844
317,10003,NaN,1435,1660
318,10005,NaN,806,824
319,11001,NaN,1195,1216
320,12001,NaN,1448,1288
321,12003,NaN,281,299
322,12005,NaN,1048,1023
323,12007,NaN,300,309
324,12009,NaN,4305,4285
325,12011,NaN,12305,11759
326,12013,NaN,160,166
327,12015,NaN,1180,1220
328,12017,NaN,815,762
329,12019,NaN,1289,1261
330,12021,NaN,2232,2214
331,12023,NaN,842,752
332,12027,NaN,303,310
333,12029,NaN,105,92
334,12031,NaN,5260,5105
335,12033,NaN,2367,2511
336,12035,NaN,1061,1240
337,12037,NaN,74,59
338,12039,NaN,295,300
339,12041,NaN,127,119
340,12043,NaN,46,43
341,12045,NaN,79,67
342,12047,NaN,173,179
343,12049,NaN,314,298
344,12051,NaN,329,324
345,12053,NaN,1472,1437
346,12055,NaN,713,704
347,12057,NaN,9940,9235
348,12059,NaN,167,161
349,12061,NaN,1207,1208
350,12063,NaN,318,319
351,12065,NaN,110,100
352,12067,NaN,64,63
353,12069,NaN,2387,2352
354,12071,NaN,6088,5833
355,12073,NaN,1293,1013
356,12075,NaN,337,327
357,12077,NaN,80,71
358,12079,NaN,157,154
359,12081,NaN,2971,2693
360,12083,NaN,2720,2309
361,12085,NaN,772,882
362,12086,NaN,17261,15738
363,12087,NaN,513,546
364,12089,NaN,495,456
365,12091,NaN,1487,1369
366,12093,NaN,349,293
367,12095,NaN,8213,7811
368,12097,NaN,2847,2630
369,12099,NaN,8576,8215
370,12101,NaN,3985,3761
371,12103,NaN,5644,5473
372,12105,NaN,6805,6850
373,12107,NaN,567,561
374,12109,NaN,1248,1201
375,12111,NaN,2229,2125
376,12113,NaN,1320,1169
377,12115,NaN,2818,2418
378,12117,NaN,2752,2568
379,12119,NaN,514,531
